city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,address,longitude,latitude,avg_price
Gapyeong,129542,2015,86699,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,11,행정,도로,road,1,2291,16609750,16609750,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-12,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 11,127.4295,37.7253,7250
Gapyeong,129543,2015,86700,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,13,행정,도로,road,1,1340,8710000,8710000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-10-17,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 13,127.4317,37.724,6500
Gapyeong,129544,2015,86701,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,14,행정,도로,road,1,454,4880500,4880500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-12,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 14,127.4289,37.726,10750
Gapyeong,129545,2015,86702,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,15,행정,도로,road,1,2331,15151000,15151000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-10-17,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 15,127.4332,37.7228,6499.7855
Gapyeong,129546,2015,86703,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,18,행정,하천,river,1,215,2365000,2365000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-12,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 18,127.4289,37.7263,11000
Gapyeong,129547,2015,86704,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,19,행정,하천,river,1,1974,12831000,12831000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-10-17,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 19,127.4315,37.7242,6500
Gapyeong,129548,2015,86705,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,20,행정,하천,river,1,1807,11745500,11745500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-12,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 20,127.4296,37.7253,6500
Gapyeong,129549,2015,86706,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,21,행정,하천,river,1,2589,16828000,16828000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-10-17,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 21,127.4323,37.7237,6499.806875
Gapyeong,129550,2015,168534,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,62,행정,도로,road,1,1221,7936500,7936500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-12-23,Y,분할취득,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 62,127.4314,37.7242,6500
Gapyeong,129563,2015,84791,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,도대리,312,5,행정,도로,road,1,178,2047000,2047000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-09-04,Y,매입,도  로,2007-07-18,경기도 가평군 북면 도대리 312 - 5,127.4793,37.9518,11500
Gapyeong,129564,2015,84788,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,도대리,311,10,행정,도로,road,1,371,4266500,4266500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-24,Y,매입,도  로,2007-07-18,경기도 가평군 북면 도대리 311 - 10,127.4791,37.9521,11500
Gapyeong,129585,2015,182865,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,묵안리,644,8,이호조,답,dap,1,235,564630,15604630,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-06-13,Y,매입,경기도 가평군 설악면 묵안리 일반번지 644-8번지,2013-09-23,경기도 가평군 설악면 묵안리 644 - 8,127.5126,37.6134,2402.680851
Gapyeong,129586,2015,181359,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,묵안리,645,3,이호조,전,dae,1,143,26598000,26598000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-06-20,Y,매입,경기도 가평군 설악면 묵안리 일반번지 645-3번지,2013-07-05,경기도 가평군 설악면 묵안리 645 - 3,127.5137,37.6127,186000
Gapyeong,129587,2015,180888,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,묵안리,646,1,이호조,전,dap,1,12,667920,732420,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-05-07,Y,매입,경기도 가평군 설악면 묵안리 일반번지 646-1번지,2013-06-27,경기도 가평군 설악면 묵안리 646 - 1,127.5131,37.6127,55660
Gapyeong,129588,2015,83885,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,가일리,110,6,행정,답,dap,1,565,34182500,34182500,경기도 건설국 하천과,,경기도 가평군 안전재난과,2005-03-30,Y,매입,하  천,2007-07-18,경기도 가평군 설악면 가일리 110 - 6,127.5093,37.5951,60500
Gapyeong,129589,2015,84790,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,도대리,311,9,행정,도로,road,1,107,1765500,1765500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-24,Y,매입,도  로,2007-07-18,경기도 가평군 북면 도대리 311 - 9,127.4796,37.9517,16500
Gapyeong,129592,2015,119067,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,236,4,행정,답,dap,1,154,4358200,4358200,경기도 건설국 하천과,,경기도 가평군 안전재난과,2004-02-05,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 236 - 4,127.4962945,37.8372685,28300
Gapyeong,129593,2015,119068,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,236,5,행정,답,dap,1,9,254700,254700,경기도 건설국 하천과,,경기도 가평군 안전재난과,2004-02-05,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 236 - 5,127.4962945,37.8372685,28300
Gapyeong,129594,2015,119069,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,236,6,행정,답,dap,1,123,3480900,3480900,경기도 건설국 하천과,,경기도 가평군 안전재난과,2004-02-05,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 236 - 6,127.4962945,37.8372685,28300
Gapyeong,129595,2015,147855,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,282,0,이호조,전,river,1,5326,85754000,85754000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2009-06-26,Y,매입,지방하천(태봉리 282),2009-07-07,경기도 가평군 상면 태봉리 282 - 0,127.3341,37.8159,16101.01389
Gapyeong,129606,2015,86155,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,고성리,584,1,행정,도로,road,1,79,454250,454250,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-08-25,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 고성리 584 - 1,127.4896,37.7132,5750
Gapyeong,129617,2015,119066,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,236,1,행정,답,dap,1,547,15480100,15480100,경기도 건설국 하천과,,경기도 가평군 안전재난과,2004-02-05,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 236 - 1,127.4962945,37.8372685,28300
Gapyeong,129618,2015,119065,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,233,8,행정,답,dap,1,160,4080000,4080000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2004-02-05,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 233 - 8,127.4962945,37.8372685,25500
Gapyeong,129627,2015,168536,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,11,63,행정,도로,road,1,1050,7612500,7612500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2011-12-23,Y,분할취득,도  로,2007-07-18,경기도 가평군 청평면 청평리 11 - 63,127.4295,37.7252,7250
Gapyeong,129628,2015,86708,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,12,5,행정,임야,forest,1,54,2970000,2970000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-09-19,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 12 - 5,127.4284,37.7264,55000
Gapyeong,129629,2015,184694,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,13,12,이호조,도로,road,1,1884,80070000,85307100,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2013-08-07,Y,매입,경기도 가평군 청평면 청평리 산번지 13-12번지,2014-03-10,경기도 가평군 청평면 청평리 13 - 12,127.4205,37.7274,42500
Gapyeong,129630,2015,86709,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,13,15,행정,도로,road,1,1386,26334000,26334000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-12,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 13 - 15,127.427,37.7263,19000
Gapyeong,129631,2015,86710,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,청평면,청평리,13,16,행정,임야,forest,1,9613,129775500,129775500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1995-01-12,Y,매입,도  로,2007-07-18,경기도 가평군 청평면 청평리 13 - 16,127.4247,37.727,13500
Gapyeong,129632,2015,119320,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,청평리,23,4,행정,답,dap,1,70,3220000,3220000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2002-01-15,Y,매입,,2008-01-17,경기도 가평군 청평면 청평리 23 - 4,127.4332,37.7388,46000
Gapyeong,129633,2015,119321,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,청평리,23,5,행정,답,dap,1,223,10258000,10258000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2002-01-08,Y,매입,,2008-01-17,경기도 가평군 청평면 청평리 23 - 5,127.433,37.7387,46000
Gapyeong,129634,2015,83427,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,북면,적목리,1,2,행정,전,jeon,1,13904,132783200,169628800,경기도 경기도산림환경연구소,,,1976-03-15,Y,매입,임야,2007-07-18,경기도 가평군 북면 적목리 1 - 2,127.4884,37.9982,9550
Gapyeong,129635,2015,83428,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,북면,적목리,1,5,행정,전,jeon,1,1458,13923900,17787600,경기도 경기도산림환경연구소,,,1976-03-15,Y,매입,임야,2007-07-18,경기도 가평군 북면 적목리 1 - 5,127.4826,37.9938,9550
Gapyeong,129636,2015,168673,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,적목리,355,4,이호조,도로,jeon,1,14,1261400,2402100,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2011-08-05,Y,매입,경기도 가평군 북면 적목리 일반번지 355-4번지,2011-08-29,경기도 가평군 북면 적목리 355 - 4,127.4219,37.9682,90100
Gapyeong,129637,2015,85266,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,적목리,356,2,행정,도로,road,1,364,1092000,1092000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-10-09,Y,매입,도  로,2007-07-18,경기도 가평군 북면 적목리 356 - 2,127.4215,37.9682,3000
Gapyeong,129638,2015,177683,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,적목리,359,9,행정,전,jeon,1,122,2696200,2696200,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-09-30,Y,누락재산등록,도로,2012-11-07,경기도 가평군 북면 적목리 359 - 9,127.4217,37.9683,22100
Gapyeong,129639,2015,177682,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,적목리,359,10,행정,도로,road,1,7,60060,60060,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2009-01-14,Y,누락재산등록,도로,2012-11-07,경기도 가평군 북면 적목리 359 - 10,127.4214,37.9682,8580
Gapyeong,129640,2015,177684,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,적목리,361,4,행정,도로,road,1,35,882000,882000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2009-01-14,Y,누락재산등록,도로,2012-11-07,경기도 가평군 북면 적목리 361 - 4,127.4211,37.9681,25200
Gapyeong,129641,2015,83453,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,북면,적목리,413,0,행정,임야,forest,1,1084,836848,3447120,경기도 경기도산림환경연구소,,,1990-01-22,Y,매입,임야,2007-07-18,경기도 가평군 북면 적목리 413 - 0,127.4224,37.9759,772
Gapyeong,129642,2015,85269,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,적목리,420,4,행정,전,jeon,1,456,4104000,4104000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-08-22,Y,매입,도  로,2007-07-18,경기도 가평군 북면 적목리 420 - 4,127.4242,37.9695,9000
Gapyeong,129643,2015,119064,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,233,7,행정,답,dap,1,136,3468000,3468000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2004-01-26,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 233 - 7,127.4962945,37.8372685,25500
Gapyeong,129888,2015,85083,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,북면,목동리,886,12,행정,도로,road,1,43,2128500,2128500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-01-17,Y,매입,도  로,2007-07-18,경기도 가평군 북면 목동리 886 - 12,127.5499,37.8867,49500
Gapyeong,129891,2015,119071,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,378,12,행정,답,dap,1,100,2.00E+06,2.00E+06,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-11,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 378 - 12,127.3336,37.7954,20000
Gapyeong,129892,2015,119072,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,378,13,행정,답,dap,1,29,643800,643800,경기도 건설국 하천과,,경기도 가평군 안전재난과,2006-12-08,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 378 - 13,127.3338,37.7954,22200
Gapyeong,129893,2015,85675,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,392,3,행정,도로,road,1,567,430340,430340,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-01-30,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 392 - 3,127.33,37.797,758.9770723
Gapyeong,129894,2015,85676,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,392,5,행정,도로,road,1,67,50850,50850,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-01-30,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 392 - 5,127.3297,37.7969,758.9552239
Gapyeong,129895,2015,83802,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,392,6,행정,답,dap,1,469,3043800,3043800,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-06,Y,매입,제  방,2007-07-18,경기도 가평군 상면 태봉리 392 - 6,127.3296,37.7965,6489.978678
Gapyeong,129896,2015,85677,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,393,5,행정,도로,road,1,361,105410,105410,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-01-23,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 393 - 5,127.329,37.7969,291.9944598
Gapyeong,129897,2015,83803,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,393,6,행정,하천,river,1,592,1053800,1053800,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-31,Y,매입,제  방,2007-07-18,경기도 가평군 상면 태봉리 393 - 6,127.3289,37.7967,1780.067568
Gapyeong,129898,2015,83804,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,394,5,행정,하천,river,1,98,174400,174400,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-31,Y,매입,제  방,2007-07-18,경기도 가평군 상면 태봉리 394 - 5,127.3294,37.7966,1779.591837
Gapyeong,129899,2015,83749,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,상동리,3,1,행정,답,dap,1,49,955500,955500,경기도 건설국 하천과,,경기도 가평군 안전재난과,2000-10-05,Y,매입,하  천,2007-07-18,경기도 가평군 상면 상동리 3 - 1,127.3271,37.7967,19500
Gapyeong,129900,2015,119053,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,상동리,5,0,행정,답,dap,1,1912,54109600,54109600,경기도 건설국 하천과,,경기도 가평군 안전재난과,2001-02-08,Y,매입,,2008-01-17,경기도 가평군 상면 상동리 5 - 0,127.3248,37.7959,28300
Gapyeong,129901,2015,119054,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,상동리,6,0,행정,전,jeon,1,851,34380400,34380400,경기도 건설국 하천과,,경기도 가평군 안전재난과,2001-02-08,Y,매입,,2008-01-17,경기도 가평군 상면 상동리 6 - 0,127.3247,37.7956,40400
Gapyeong,129902,2015,85602,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,상면,상동리,6,10,행정,도로,road,1,616,3542000,3542000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-02-05,Y,매입,도  로,2007-07-18,경기도 가평군 상면 상동리 6 - 10,127.3232,37.7935,5750
Gapyeong,129903,2015,119055,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,상동리,7,2,행정,제방,levee,1,1270,6705600,6705600,경기도 건설국 하천과,,경기도 가평군 안전재난과,2001-01-16,Y,매입,,2009-12-18,경기도 가평군 상면 상동리 7 - 2,127.326,37.7965,5280
Gapyeong,129918,2015,83786,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,임초리,370,9,행정,답,dap,1,239,1706500,1706500,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-03,Y,매입,제  방,2007-07-18,경기도 가평군 상면 임초리 370 - 9,127.3698,37.7686,7140.167364
Gapyeong,129919,2015,83784,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,임초리,370,10,행정,답,dap,1,2504,19964000,19964000,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-03,Y,매입,제  방,2007-07-18,경기도 가평군 상면 임초리 370 - 10,127.3697,37.7687,7972.84345
Gapyeong,129949,2015,119058,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,임초리,370,12,행정,답,dap,1,348,6020400,6020400,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-03,Y,매입,,2008-01-17,경기도 가평군 상면 임초리 370 - 12,127.3699,37.7689,17300
Gapyeong,129969,2015,179804,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,삼회리,620,6,이호조,전,jeon,1,980,124620000,360932000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2012-10-11,Y,매입,경기도 가평군 청평면 삼회리 일반번지 620-6번지,2013-04-01,경기도 가평군 청평면 삼회리 620 - 6,127.3774,37.655,127163.2653
Gapyeong,129970,2015,183085,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,삼회리,620,9,이호조,전,jeon,1,889,371602000,378022000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2013-10-04,Y,매입,경기도 가평군 청평면 삼회리 일반번지 620-9번지,2013-10-11,경기도 가평군 청평면 삼회리 620 - 9,127.3777,37.6556,418000
Gapyeong,129971,2015,184681,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,삼회리,621,1,이호조,전,jeon,1,466,701800,90451100,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2013-07-19,Y,매입,경기도 가평군 청평면 삼회리 일반번지 621-1번지,2014-02-28,경기도 가평군 청평면 삼회리 621 - 1,127.3772,37.6544,1506.008584
Gapyeong,129972,2015,178161,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,삼회리,622,0,이호조,임야,forest,1,208,36480000,36480000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2012-11-23,Y,매입,경기도 가평군 청평면 삼회리 일반번지 622-번지,2012-12-06,경기도 가평군 청평면 삼회리 622 - 0,127.3773,37.6541,175384.6154
Gapyeong,129973,2015,178162,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,청평면,삼회리,623,3,이호조,대,dae,1,199,91639500,145169500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2012-11-23,Y,매입,경기도 가평군 청평면 삼회리 일반번지 623-3번지,2012-12-06,경기도 가평군 청평면 삼회리 623 - 3,127.3771,37.6539,460500
Gapyeong,129976,2015,83801,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,378,11,행정,답,dap,1,195,1134900,1134900,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-17,Y,매입,제  방,2007-07-18,경기도 가평군 상면 태봉리 378 - 11,127.3334,37.7954,5820
Gapyeong,130027,2015,85669,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,351,3,행정,도로,road,1,191,934570,934570,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-02-09,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 351 - 3,127.3352,37.7977,4893.036649
Gapyeong,130028,2015,85671,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,355,7,행정,도로,road,1,65,373750,373750,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-01-23,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 355 - 7,127.3332,37.7973,5750
Gapyeong,130029,2015,85672,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,355,8,행정,도로,road,1,61,350750,350750,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-01-23,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 355 - 8,127.3341,37.7975,5750
Gapyeong,130030,2015,85673,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,365,4,행정,도로,road,1,108,94600,94600,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-03-21,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 365 - 4,127.3321,37.7972,875.9259259
Gapyeong,130031,2015,85674,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,365,5,행정,도로,road,1,332,290830,290830,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1990-01-23,Y,매입,도  로,2007-07-18,경기도 가평군 상면 태봉리 365 - 5,127.3315,37.7971,875.9939759
Gapyeong,130032,2015,83800,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,374,2,행정,전,jeon,1,469,2678000,2678000,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-17,Y,매입,제  방,2007-07-18,경기도 가평군 상면 태봉리 374 - 2,127.3338,37.7955,5710.021322
Gapyeong,130033,2015,119070,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,태봉리,374,6,행정,답,dap,1,125,2500000,2500000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2006-12-08,Y,매입,,2008-01-17,경기도 가평군 상면 태봉리 374 - 6,127.3342,37.7954,20000
Gapyeong,130036,2015,119074,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,행현리,206,2,행정,제방,levee,1,25,340000,340000,경기도 건설국 하천과,,경기도 가평군 안전재난과,1999-08-09,Y,매입,,2009-12-18,경기도 가평군 상면 행현리 206 - 2,127.3631,37.7732,13600
Gapyeong,130037,2015,83697,토지,행정재산,공용재산,일반회계,산,경기도 가평군,상면,행현리,208,0,행정,임야,forest,1,1163107,1523670170,1244524490,경기도 경기도산림환경연구소,,,1963-11-20,Y,매입,임야,2007-07-18,경기도 가평군 상면 행현리 208 - 0,127.3447,37.7504,1310
Gapyeong,130038,2015,83816,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,행현리,247,1,행정,전,jeon,1,42,903000,903000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2000-02-02,Y,매입,제  방,2007-07-18,경기도 가평군 상면 행현리 247 - 1,127.364,37.7731,21500
Gapyeong,130039,2015,83698,토지,행정재산,공용재산,일반회계,산,경기도 가평군,상면,행현리,262,0,행정,임야,forest,1,30149,99190210,123007920,경기도 경기도산림환경연구소,,,1963-09-10,Y,매입,임야,2007-07-18,경기도 가평군 상면 행현리 262 - 0,127.3619,37.7712,3290
Gapyeong,130040,2015,177688,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,행현리,683,10,행정,전,jeon,1,412,6798000,6798000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2011-03-15,Y,누락재산등록,도로,2012-11-07,경기도 가평군 상면 행현리 683 - 10,127.357,37.7499,16500
Gapyeong,130041,2015,182575,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,행현리,683,33,행정,전,jeon,1,156,2574000,2574000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2012-05-16,Y,분할취득,도로,2012-11-07,경기도 가평군 상면 행현리 683 - 33,127.357,37.75,16500
Gapyeong,130042,2015,83817,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,행현리,804,7,행정,답,dap,1,43,1612500,1612500,경기도 건설국 하천과,,경기도 가평군 안전재난과,2000-08-21,Y,매입,하  천,2007-07-18,경기도 가평군 상면 행현리 804 - 7,127.3572,37.7751,37500
Gapyeong,130043,2015,83818,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,상면,행현리,820,1,행정,답,dap,1,46,1725000,1725000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2000-06-07,Y,매입,하  천,2007-07-18,경기도 가평군 상면 행현리 820 - 1,127.3571,37.7753,37500
Gapyeong,130044,2015,141860,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,상면,행현리,922,1,행정,임야,forest,1,2110,2954000,2954000,경기도 경기도산림환경연구소,,,2007-11-29,Y,분할취득,임야,2007-07-18,경기도 가평군 상면 행현리 922 - 1,127.333,37.7696,1400
Gapyeong,130045,2015,141861,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,상면,행현리,922,2,행정,임야,forest,1,2109,2952600,2952600,경기도 경기도산림환경연구소,,,2007-11-29,Y,분할취득,임야,2007-07-18,경기도 가평군 상면 행현리 922 - 2,127.333,37.7693,1400
Gapyeong,130046,2015,141863,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,상면,행현리,922,4,행정,임야,forest,1,241,337400,337400,경기도 경기도산림환경연구소,,,2007-11-29,Y,분할취득,임야,2007-07-18,경기도 가평군 상면 행현리 922 - 4,127.3336,37.7694,1400
Gapyeong,130047,2015,141864,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,상면,행현리,922,5,행정,임야,forest,1,1604,2245600,2245600,경기도 경기도산림환경연구소,,,2007-11-29,Y,분할취득,임야,2007-07-18,경기도 가평군 상면 행현리 922 - 5,127.3317,37.7659,1400
Gapyeong,130048,2015,187290,토지,행정재산,공용재산,일반회계,일반,경기도 가평군,상면,행현리,922,6,행정,대,dae,1,1000,1398600,1340546,경기도 경기도산림환경연구소,,,2013-07-05,Y,분할취득,임야,2007-07-18,경기도 가평군 상면 행현리 922 - 6,127.3326,37.7657,1398.6
