city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Goyang,41895,2015,169713,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,741,9,행정,도로,road,1,1,59400,59400,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2008-05-29,Y,누락재산등록,도로,2011-09-20,,경기도 고양시 덕양구 행주내동  741 - 9,126.8235,37.605,59400
Goyang,41896,2015,169714,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,1,행정,도로,road,1,132,26532000,26532000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-10-16,Y,누락재산등록,도로,2011-09-20,,경기도 고양시 덕양구 행주내동  743 - 1,126.8238,37.6047,201000
Goyang,41897,2015,112486,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,2,행정,도로,road,1,63,13923000,13923000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1980-08-27,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주내동  743 - 2,126.8238,37.6054,221000
Goyang,41898,2015,169718,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,3,행정,도로,road,1,73,14673000,14673000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-10-16,Y,누락재산등록,도로,2011-09-20,,경기도 고양시 덕양구 행주내동  743 - 3,126.8238,37.6047,201000
Goyang,41899,2015,169719,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,4,행정,도로,road,1,16,3216000,3216000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-04-15,Y,누락재산등록,도로,2011-09-20,,경기도 고양시 덕양구 행주내동  743 - 4,126.8238,37.6046,201000
Goyang,41900,2015,112487,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,5,행정,도로,road,1,66,14586000,14586000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2003-04-24,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주내동  743 - 5,126.8236,37.6052,221000
Goyang,41901,2015,169720,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,6,행정,도로,road,1,53,10653000,10653000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2008-05-19,Y,누락재산등록,도로,2011-09-20,,경기도 고양시 덕양구 행주내동  743 - 6,126.8238,37.6046,201000
Goyang,41902,2015,112485,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,743,11,행정,도로,road,1,139,30719000,30719000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2003-04-24,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주내동  743 - 11,126.8236,37.6052,221000
Goyang,41903,2015,112496,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,31,행정,구거,googeo,1,423,19542600,19542600,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2006-06-19,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주외동  476 - 31,126.8064,37.616,46200
Goyang,41904,2015,55773,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,32,행정,구거,googeo,1,390,3120000,3120000,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,1993-05-24,Y,매입,하  천,2007-07-18,[토지분류코드:GA215][관리대장코드:2501483],경기도 고양시 덕양구 행주외동  476 - 32,126.8062,37.616,8000
