"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"4346",113220,2015,159225,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",337,15,"이호조","답","답",1,60,11760000,16760000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2010-12-24","Y","매입","도로","2010-12-30","","경기도 여주시 가남읍 심석리 337 - 15",127.5535,37.2047
"4347",113221,2015,45014,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",296,0,"행정","답","답",1,142,3124000,3124000,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-01-26","Y","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1642204]","경기도 여주시 연라동  296 - 0",127.609,37.2691
"4348",113222,2015,45015,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",296,1,"행정","하천","하천",1,357,6255700,6255700,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-01-26","Y","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1642205]","경기도 여주시 연라동  296 - 1",127.6089,37.269
"4349",113234,2015,110597,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",430,1,"행정","하천","하천",1,486,4908600,4908600,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-08-17","Y","매입","","2009-12-18","","경기도 여주시 연라동  430 - 1",127.6081,37.2591
"4350",113235,2015,45051,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",431,4,"행정","하천","하천",1,183,3048950,3048950,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-02-19","Y","매입","하천","2007-07-18","[토지분류코드:GA217][관리대장코드:1642241]","경기도 여주시 연라동  431 - 4",127.6077,37.2592
"4351",113236,2015,110600,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",443,0,"행정","하천","하천",1,7041,74612400,74612400,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-07-16","Y","매입","","2008-01-17","","경기도 여주시 연라동  443 - 0",127.6066,37.2619
"4352",113237,2015,162135,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",470,1,"행정","답","답",1,65,3081000,3081000,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2010-04-21","Y","누락재산등록","하천","2011-06-09","","경기도 여주시 연라동  470 - 1",127.6094,37.2574
"4353",113238,2015,162137,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",470,3,"행정","답","답",1,6,147600,147600,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2010-04-21","Y","누락재산등록","하천","2011-06-09","","경기도 여주시 연라동  470 - 3",127.6094,37.2574
"4354",113239,2015,162138,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",470,5,"행정","답","답",1,62,1525200,1525200,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2010-04-21","Y","누락재산등록","하천","2011-06-09","","경기도 여주시 연라동  470 - 5",127.6095,37.2574
"4355",113240,2015,162146,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",474,8,"행정","하천","하천",1,2,40600,40600,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2010-04-21","Y","누락재산등록","하천","2011-06-09","","경기도 여주시 연라동  474 - 8",127.6095,37.2574
