"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"242",14256,2015,126529,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1150,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1150 - 0",126.9184,37.3609
"243",14257,2015,126232,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1151,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-07-16","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1151 - 0",126.9225,37.3593
"244",14258,2015,126539,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1146,20,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1146 - 20",126.9259,37.3606
"245",14259,2015,126538,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1146,18,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1146 - 18",126.9242,37.3614
"246",14260,2015,126583,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","대야미동",NA,242,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1997-01-30","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 대야미동  242 - 1",126.9172,37.3276
"247",14261,2015,126224,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","대야미동",NA,376,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1996-01-06","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 대야미동  376 - 1",999,999
"248",14262,2015,126300,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","대야미동",NA,402,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2000-09-05","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 대야미동  402 - 0",126.9164,37.3249
"249",14273,2015,126600,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,845,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  845 - 1",126.933,37.3615
"250",14274,2015,126447,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,846,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  846 - 1",126.9337,37.3607
"251",14275,2015,126448,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,847,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  847 - 0",126.9354,37.3602
"252",14276,2015,126449,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,848,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  848 - 0",126.9364,37.3606
"253",14277,2015,126451,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,848,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  848 - 0",126.9364,37.3606
"254",14278,2015,126452,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,848,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  848 - 0",126.9364,37.3606
