"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"59",12936,2015,125761,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,77,94,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2006-09-12","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  77 - 94",126.8642,37.4842
"60",12937,2015,125156,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,87,0,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1985-10-07","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  87 - 0",126.868,37.4867
"61",12989,2015,125165,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,242,0,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1986-10-07","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  242 - 0",126.8704,37.4787
"62",12990,2015,125162,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,242,0,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1986-10-07","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  242 - 0",126.8704,37.4787
"63",12996,2015,125554,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,742,0,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  742 - 0",126.8498,37.4683
"64",12997,2015,125399,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,747,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2003-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  747 - 9",126.8497,37.4675
"65",12998,2015,125722,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,747,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2003-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  747 - 9",126.8497,37.4675
"66",12999,2015,125111,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,759,7,"행정","미등록","미등록",1,NA,3850000,3850000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1995-01-01","Y","매입","출동경고등","2008-03-07","","경기도 광명시 광명동  759 - 7",126.8456,37.4715
"67",13000,2015,125419,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,759,7,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2004-08-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  759 - 7",126.8456,37.4715
"68",13050,2015,125372,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,759,26,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1998-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  759 - 26",126.846,37.4725
