"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"7885",2015,129730,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",118,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2004-09-10","Y","매입","비상급수시설","2008-03-07",""
"7983",2015,129411,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7984",2015,129412,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7985",2015,129413,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7986",2015,129446,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7987",2015,129447,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7988",2015,129448,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7989",2015,129449,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7990",2015,129450,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7991",2015,129451,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7992",2015,129291,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",30,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7993",2015,129292,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",31,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7994",2015,129290,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",35,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7995",2015,129289,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",35,8,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7996",2015,129278,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",38,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"7997",2015,129279,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","정자동","",43,12,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8006",2015,129933,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",74,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2003-09-17","Y","매입","비상급수시설","2008-03-07",""
"8007",2015,130058,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",76,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1990-11-02","Y","매입","비상급수시설","2008-03-07",""
"8008",2015,130059,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",99,16,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1900-01-07","Y","매입","비상급수시설","2008-03-07",""
"8009",2015,130061,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",115,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1990-03-21","Y","매입","비상급수시설","2008-03-07",""
"8019",2015,129389,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","분당동","",114,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8020",2015,128983,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","분당동","",118,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8021",2015,128987,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","분당동","",120,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8022",2015,128982,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","분당동","",129,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8023",2015,128984,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","분당동","",146,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8024",2015,129103,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","수내동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8025",2015,129105,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","수내동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8026",2015,129106,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","수내동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8027",2015,129107,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","수내동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8028",2015,129108,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","수내동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8029",2015,129109,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 분당구","수내동","",0,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 분당소방서","","1999-06-17","Y","매입","비상급수시설","2008-03-07",""
"8040",2015,129980,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",119,2,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1995-10-10","Y","매입","비상급수시설","2008-03-07",""
"8041",2015,130004,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",120,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2001-02-22","Y","매입","비상급수시설","2008-03-07",""
"8072",2015,130060,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",124,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1990-11-02","Y","매입","비상급수시설","2008-03-07",""
"8073",2015,129991,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",127,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2003-06-11","Y","매입","비상급수시설","2008-03-07",""
"8074",2015,130001,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",129,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2002-10-30","Y","매입","비상급수시설","2008-03-07",""
"8075",2015,130071,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",159,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1900-09-11","Y","매입","비상급수시설","2008-03-07",""
"8076",2015,129934,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 수정구","단대동","",164,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2001-04-16","Y","매입","비상급수시설","2008-03-07",""
"8077",2015,129792,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",124,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2003-09-17","Y","매입","비상급수시설","2008-03-07",""
"8078",2015,155650,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",127,14,"이호조","미등록","미등록",1,NA,3594500,3594500,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2010-07-08","Y","신축","공설 소방용수시설 신설공사","2010-07-09",""
"8079",2015,129880,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",129,12,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1990-03-21","Y","매입","비상급수시설","2008-03-07",""
"8080",2015,129768,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",131,22,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1995-03-15","Y","매입","비상급수시설","2008-03-07",""
"8081",2015,129780,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",132,11,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2004-07-05","Y","매입","비상급수시설","2008-03-07",""
"8082",2015,129904,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",134,7,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1900-01-07","Y","매입","비상급수시설","2008-03-07",""
"8083",2015,129785,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",135,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2004-07-05","Y","매입","비상급수시설","2008-03-07",""
"8084",2015,129783,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",136,2,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1999-11-16","Y","매입","비상급수시설","2008-03-07",""
"8085",2015,129769,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",139,3,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","1900-01-07","Y","매입","비상급수시설","2008-03-07",""
"8086",2015,129791,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",143,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2003-05-16","Y","매입","비상급수시설","2008-03-07",""
"8087",2015,129765,"공작물","행정재산","공용재산","일반회계","일반","경기도 성남시 중원구","하대원동","",146,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 성남소방서","","2003-10-25","Y","매입","비상급수시설","2008-03-07",""
"15097",2015,1545,"토지","행정재산","공공용재산","일반회계","일반","경기도 성남시 수정구","시흥동","",157,63,"행정","제방","제방",1,1,132330,132330,"경기도 건설국 하천과","","경기도 성남시 푸른도시사업소 하천관리과","2004-05-15","Y","매입","하천","2006-12-05","[토지분류코드:][관리대장코드:1601200]"
"15098",2015,1598,"토지","행정재산","공공용재산","일반회계","일반","경기도 성남시 수정구","시흥동","",157,64,"행정","제방","제방",1,4,2650800,11869810,"경기도 건설국 하천과","","경기도 성남시 푸른도시사업소 하천관리과","2005-02-04","Y","매입","하천","2007-12-21","[토지분류코드:][관리대장코드:1601253]"
