"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"13136",2015,184395,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",213,20,"행정","도로","도로",1,411,37976400,37976400,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"13154",2015,170841,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",198,4,"행정","도로","도로",1,955,71816000,71816000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-22","Y","누락재산등록","도로","2011-09-28",""
"13155",2015,58433,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",206,1,"행정","도로","도로",1,193,42577000,42577000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504143]"
"13156",2015,113860,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",207,1,"행정","도로","도로",1,6.09,237600,237600,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","","2008-01-17",""
"13157",2015,58436,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",209,1,"행정","도로","도로",1,3753,26908000,165058500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504146]"
"13158",2015,58443,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",211,2,"행정","도로","도로",1,886,12404000,12404000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504153]"
"13159",2015,58444,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",212,2,"행정","도로","도로",1,467,38880000,38880000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504154]"
"13160",2015,184391,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",213,19,"행정","도로","도로",1,350,32340000,32340000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"13161",2015,170739,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1071,4,"행정","도로","도로",1,17,841500,841500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-13","Y","누락재산등록","도로","2011-09-27",""
"13162",2015,170740,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1071,5,"행정","도로","도로",1,1944,96228000,96228000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-09","Y","누락재산등록","도로","2011-09-27",""
"13163",2015,170741,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1071,6,"행정","도로","도로",1,545,26977500,26977500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-13","Y","누락재산등록","도로","2011-09-27",""
"13164",2015,179954,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1310,0,"행정","전","전",1,94,28200000,28200000,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2012-05-02","Y","누락재산등록","하천","2013-04-02",""
"13165",2015,170989,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1310,3,"행정","전","전",1,1481,222150000,222150000,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2009-12-03","Y","누락재산등록","전","2011-09-29",""
"13166",2015,170744,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1310,4,"행정","도로","도로",1,90,4455000,4455000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-07-15","Y","누락재산등록","도로","2011-09-27",""
"13167",2015,170745,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1310,5,"행정","도로","도로",1,406,20097000,20097000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2009-04-08","Y","누락재산등록","도로","2011-09-27",""
"13168",2015,170746,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1310,6,"행정","도로","도로",1,1143,56578500,56578500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-07-15","Y","누락재산등록","도로","2011-09-27",""
"13169",2015,170990,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1315,0,"행정","대","대",1,227,96702000,96702000,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2009-12-03","Y","누락재산등록","대","2011-09-29",""
"13170",2015,170991,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1315,2,"행정","전","전",1,1941,291150000,291150000,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2009-12-03","Y","누락재산등록","전","2011-09-29",""
"13171",2015,170747,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1315,3,"행정","도로","도로",1,301,40033000,40033000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2009-04-02","Y","누락재산등록","도로","2011-09-27",""
