"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"45865",2015,131376,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",591,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1996-12-01","Y","매입","비상급수시설","2008-03-07",""
"45866",2015,131502,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",591,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1995-12-01","Y","매입","비상급수시설","2008-03-07",""
"45867",2015,131489,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",591,21,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45868",2015,131490,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",592,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45869",2015,131523,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",593,11,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45870",2015,189847,"공작물","행정재산","공용재산","일반회계","특수","경기도 안산시 상록구","월피동","",1,0,"이호조","미등록","미등록",1,NA,16340684700,16340684700,"경기도 건설국 하천과","","경기도 안산시 도시주택국 건설과","2014-06-30","Y","신축","하천시설물","2015-04-13",""
"45871",2015,138835,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","월피동","",18,23,"행정","미등록","미등록",1,NA,2240590,2240590,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2007-11-01","Y","매입","화재진압시설","2008-03-07",""
"45872",2015,132281,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","월피동","",436,16,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45873",2015,132283,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","월피동","",439,12,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2000-10-11","Y","매입","비상급수시설","2008-03-07",""
"45874",2015,132308,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","월피동","",441,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-11-05","Y","매입","비상급수시설","2008-03-07",""
"45884",2015,132431,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1403,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45885",2015,132505,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1410,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
