"집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address"
2015,82956,"토지","행정재산","공공용재산","일반","전","전",1,2689,169407000,169407000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2005-01-11","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500639]","경기도 동두천시 탑동동  404 - 1"
2015,83085,"토지","행정재산","공공용재산","일반","임야","임야",1,2253,11445240,11445240,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2004-12-28","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500768]","경기도 동두천시 탑동동  405 - 5"
2015,171826,"토지","행정재산","공공용재산","일반","전","전",1,941,120560000,120560000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-01-07","매입","광암-마산도로공사","2011-11-04","","경기도 동두천시 탑동동  405 - 6"
2015,82958,"토지","행정재산","공공용재산","일반","전","전",1,3458,219555000,219555000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2005-01-11","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500641]","경기도 동두천시 탑동동  405 - 8"
2015,118726,"토지","행정재산","공공용재산","일반","도로","도로",1,1171,13466500,13466500,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-12-30","매입","","2008-01-17","","경기도 동두천시 탑동동  406 - 2"
2015,118727,"토지","행정재산","공공용재산","일반","구거","구거",1,142,1633000,1633000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2003-12-30","매입","","2008-01-17","","경기도 동두천시 탑동동  406 - 7"
2015,118728,"토지","행정재산","공공용재산","일반","구거","구거",1,197,7446600,7446600,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2003-12-30","매입","","2008-01-17","","경기도 동두천시 탑동동  406 - 9"
2015,82980,"토지","행정재산","공공용재산","일반","답","답",1,4593,289359000,289359000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2005-03-25","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500663]","경기도 동두천시 탑동동  407 - 6"
2015,82852,"토지","행정재산","공공용재산","일반","임야","임야",1,50,540000,540000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2001-11-14","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500535]","경기도 동두천시 탑동동  497"
2015,82913,"토지","행정재산","공공용재산","일반","도로","도로",1,1134,13834800,13834800,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2001-04-04","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500596]","경기도 동두천시 탑동동  497 - 1"
2015,82853,"토지","행정재산","공공용재산","일반","임야","임야",1,11,118800,118800,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2001-11-14","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500536]","경기도 동두천시 탑동동  497 - 2"
2015,82914,"토지","행정재산","공공용재산","일반","도로","도로",1,3835,46787000,46787000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2001-04-04","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500597]","경기도 동두천시 탑동동  498 - 1"
2015,82854,"토지","행정재산","공공용재산","일반","전","전",1,24,283200,283200,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2001-11-14","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500537]","경기도 동두천시 탑동동  498 - 2"
2015,118729,"토지","행정재산","공공용재산","일반","전","전",1,13,634400,634400,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2006-04-12","매입","","2008-01-17","","경기도 동두천시 탑동동  502 - 1"
2015,156423,"토지","행정재산","공공용재산","일반","대","대",1,8,816000,816000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-10-09","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500716]","경기도 동두천시 상패동  425 - 18"
2015,156419,"토지","행정재산","공공용재산","일반","대","대",1,38,3788600,3788600,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-10-09","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500717]","경기도 동두천시 상패동  425 - 19"
2015,156421,"토지","행정재산","공공용재산","일반","목장용지","목장용지",1,57,3317400,3317400,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-10-09","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500718]","경기도 동두천시 상패동  425 - 20"
2015,83037,"토지","행정재산","공공용재산","일반","답","답",1,29,620600,620600,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2004-06-28","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500720]","경기도 동두천시 상패동  587 - 3"
2015,156425,"토지","행정재산","공공용재산","일반","답","답",1,23,492200,492200,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-10-09","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500720]","경기도 동두천시 상패동  587 - 6"
2015,82769,"토지","행정재산","공공용재산","일반","대","대",1,296,84248000,84248000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-12-20","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500452]","경기도 동두천시 상패동  423 - 7"
2015,82768,"토지","행정재산","공공용재산","일반","도로","도로",1,123,13776000,13776000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-12-20","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500451]","경기도 동두천시 상패동  423 - 6"
2015,83009,"토지","행정재산","공공용재산","일반","임야","임야",1,3662,37423800,37423800,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2005-02-16","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500692]","경기도 동두천시 상패동  399 - 6"
2015,82760,"토지","행정재산","공공용재산","일반","전","전",1,129,4708500,4708500,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-08-01","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500443]","경기도 동두천시 상패동  399 - 8"
2015,82761,"토지","행정재산","공공용재산","일반","전","전",1,109,12208000,12208000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-08-01","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500444]","경기도 동두천시 상패동  399 - 9"
2015,82756,"토지","행정재산","공공용재산","일반","전","전",1,133,4854500,4854500,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-09-01","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500439]","경기도 동두천시 상패동  399 - 10"
2015,82757,"토지","행정재산","공공용재산","일반","전","전",1,10,1120000,1120000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-09-01","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500440]","경기도 동두천시 상패동  399 - 11"
2015,82758,"토지","행정재산","공공용재산","일반","전","전",1,106,3869000,3869000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-11-10","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500441]","경기도 동두천시 상패동  399 - 13"
