"asset_ID","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
58872,126.7687,37.688,"1",2.2,2.2,5,47,127,11,145,29,9,2,33,4,152,8,0,25,936,100,83,36
58873,126.7689,37.6885,"3",2.2,2.2,6,45,123,11,131,29,9,2,33,4,146,8,0,25,932,102,84,35
170866,126.7739,37.6854,"3",105,105,2,44,127,11,158,26,6,1,25,3,125,13,3,15,769,92,70,32
179080,126.7937,37.6315,"1",43.68,74.9943396226415,0,6,0,0,2,3,4,0,2,0,25,0,0,0,94,17,3,0
189261,126.7903,37.6283,"1",16.9,16.9,0,1,0,0,0,0,3,0,0,0,1,0,1,0,16,1,0,0
189260,126.791,37.6277,"1",16.9,16.9,0,1,0,0,0,0,2,0,0,0,1,0,1,0,14,1,0,0
112193,126.9037,37.7047,"1",18.8,18.8,4,9,38,2,36,5,6,0,6,4,32,2,1,6,217,19,23,9
55454,126.9034,37.7017,"2",15.8489164086687,15.8489164086687,4,8,31,2,34,4,5,0,6,4,31,2,0,6,213,18,23,9
112194,126.9036,37.702,"1",19.8,19.8,4,8,31,2,34,4,6,0,6,4,31,2,0,6,213,18,23,9
112195,126.9035,37.7019,"1",19.8,19.8,4,8,31,2,34,4,5,0,6,4,31,2,0,6,213,18,23,9
112281,126.8513,37.6834,"1",13,13,0,0,2,0,0,0,2,0,0,2,1,0,6,0,73,1,0,0
57345,126.8683,37.6381,"4",0.124824310776942,0.124824310776942,0,6,9,2,3,0,4,0,1,1,19,0,1,0,56,14,11,3
57346,126.8671,37.6387,"3",0.242,0.242,0,5,9,2,2,0,4,0,1,1,9,0,2,0,49,9,9,2
155982,126.8685,37.638,"1",0.12482375,0.12482375,0,6,9,2,5,0,4,0,1,1,19,0,1,0,58,14,11,3
57343,126.8665,37.6391,"4",0.242,0.242,0,4,7,2,1,0,4,0,1,1,8,0,3,0,45,6,7,0
57273,126.8654,37.6403,"1",0.309,0.309,0,4,6,1,0,0,4,0,1,1,6,0,4,0,50,6,6,0
57274,126.8694,37.6483,"1",5.5,5.5,0,7,3,0,2,1,2,1,2,2,11,0,3,0,88,17,0,2
57279,126.8692,37.6484,"3",1.98,1.98,0,7,3,0,2,1,2,1,2,2,11,0,3,0,88,17,0,2
57280,126.8687,37.6484,"1",5.7,5.7,0,7,3,0,2,1,2,1,2,2,11,0,3,0,86,14,0,2
57281,126.8685,37.6484,"1",5.7,5.7,0,7,3,0,1,1,2,1,2,2,11,0,3,0,86,12,0,2
57282,126.8681,37.6484,"3",5.7,5.7,0,6,3,0,1,1,2,1,2,2,11,0,3,0,78,11,0,2
57283,126.8673,37.6485,"1",5.94,5.94,0,6,2,0,1,1,2,1,2,2,8,0,3,0,61,7,0,2
112196,126.9042,37.707,"1",28.7,28.7,4,9,42,4,37,5,4,0,6,4,33,2,1,6,218,19,23,9
90905,126.9043,37.7066,"1",28.7,28.7,4,9,41,4,36,5,4,0,6,4,33,2,1,6,218,19,23,9
90906,126.9042,37.7067,"4",19.8,19.8,4,9,41,4,36,5,4,0,6,4,33,2,1,6,218,19,23,9
186015,126.882,37.6744,"2",11,11,0,2,4,2,0,0,2,0,0,1,1,1,4,1,21,2,0,0
179445,126.882,37.6758,"2",21.6857103274559,97.1372468513854,0,1,3,1,0,0,2,0,0,1,1,1,4,1,25,2,0,0
57287,126.8673,37.6485,"2",5.7,5.7,0,6,2,0,1,1,2,1,2,2,8,0,3,0,61,7,0,2
57290,126.8655,37.6489,"1",5.7,5.7,0,4,2,0,1,1,3,1,2,2,5,0,5,0,44,6,0,2
97440,126.8654,37.6489,"2",5.7,5.7,0,4,2,0,1,1,3,1,2,2,5,0,5,0,44,6,0,2
186897,126.8655,37.6489,"1",5.7,5.7,0,4,2,0,1,1,3,1,2,2,5,0,5,0,44,6,0,2
57293,126.8651,37.6485,"1",5.7,5.7,0,4,2,0,1,1,3,1,2,2,5,0,5,0,44,5,0,2
112354,126.8655,37.6486,"3",9.45,9.45,0,4,2,0,1,1,3,1,2,2,5,0,5,0,44,6,0,2
57295,126.866,37.6489,"1",2.82,2.82,0,4,2,0,1,1,2,1,2,2,5,0,5,0,46,6,0,2
189887,126.8818,37.6739,"1",11.76,11.76,0,2,4,2,0,0,2,0,0,1,1,1,4,1,19,2,0,0
182823,126.8833,37.6711,"1",39.6956331877729,41.7371179039301,1,3,6,2,8,0,2,0,1,1,2,1,3,0,40,3,3,2
182985,126.8831,37.6713,"1",112.242857142857,112.242857142857,0,3,6,2,8,0,2,0,1,1,1,1,3,0,39,3,2,1
55456,126.9004,37.7111,"2",4.62,4.62,4,11,39,4,31,5,3,0,4,4,28,3,0,4,197,17,19,8
112200,126.9002,37.7126,"1",11.8,11.8,0,12,33,3,24,3,4,0,5,0,23,1,0,4,155,13,13,5
55457,126.9,37.713,"1",4.61557692307692,4.61557692307692,0,10,33,3,23,3,4,0,5,0,18,1,0,3,132,13,12,4
55458,126.9,37.7136,"4",4.93286992840095,4.93286992840095,0,10,31,3,21,3,4,0,4,0,18,1,0,3,122,13,8,3
168833,126.9001,37.7143,"1",12.2,12.2,0,8,30,3,20,3,4,0,4,0,19,1,0,2,103,13,7,3
55459,126.8999,37.7152,"1",1.625,1.625,0,8,29,3,19,2,4,0,4,0,16,1,0,2,93,13,7,3
189981,126.896,37.7218,"4",68.6437205882353,68.6437205882353,0,4,8,0,1,0,2,0,2,0,4,1,0,2,27,4,1,1
189980,126.8962,37.7218,"2",73.30515,73.30515,0,4,8,0,1,0,2,0,2,0,4,1,0,2,28,4,1,1
189979,126.8966,37.7216,"3",86.5503077975376,86.5503077975376,0,4,9,0,1,0,2,0,2,0,4,1,0,2,28,4,1,1
189978,126.8956,37.7225,"4",187.861891442155,187.861891442155,0,4,6,0,1,0,2,0,2,0,4,1,0,2,26,4,1,1
172697,126.8754,37.6763,"4",3.01,3.01,0,0,0,0,0,0,1,0,0,1,0,1,1,0,15,1,0,0
161718,126.8918,37.6699,"4",11.9,11.9,1,6,10,3,14,0,1,0,2,0,11,0,4,0,104,13,11,5
177230,126.892,37.6698,"2",12,12,1,6,10,3,14,0,0,0,2,0,11,0,4,0,104,14,11,5
177229,126.8912,37.6698,"3",12,12.0319408502773,1,6,11,3,14,0,1,0,2,0,11,0,4,0,104,14,11,5
189339,126.891,37.6698,"1",2.45763157894737,52.3389473684211,1,7,11,3,14,0,1,0,2,0,11,0,4,0,104,14,11,5
179648,126.8906,37.6699,"4",0.0658930741190766,12.121142162819,1,7,10,3,14,0,1,0,2,0,11,0,4,0,104,14,11,5
179649,126.8903,37.6698,"3",0.0876905041031653,12.1478194607268,1,7,10,3,14,0,1,0,2,0,11,0,4,0,105,14,11,5
189880,126.8821,37.6734,"4",11.76,11.76,0,2,4,2,2,0,2,0,0,1,1,1,3,0,19,1,0,0
189886,126.8819,37.6738,"1",11.76,11.76,0,2,4,2,1,0,2,0,0,1,1,1,4,0,18,1,0,0
189391,126.8821,37.673,"2",0.00930232558139535,167.656348837209,0,3,4,2,2,0,2,0,0,1,1,1,3,0,18,1,0,0
183023,126.8819,37.6736,"2",34.8,34.8300586510264,0,2,4,2,1,0,2,0,0,1,1,1,4,0,16,1,0,0
189265,126.8823,37.6726,"1",27.271875,29.68296875,0,3,4,2,2,0,2,0,0,1,1,1,3,0,18,1,0,0
112280,126.8513,37.6838,"1",13,13,0,0,2,0,0,0,2,0,0,2,1,0,6,0,63,1,0,0
112279,126.8512,37.6842,"2",13.5,13.5,0,0,2,0,0,0,2,0,0,2,1,0,6,0,63,1,0,0
112278,126.8506,37.6849,"1",13.8,13.8,0,0,2,0,0,0,2,0,0,2,1,0,7,0,57,1,0,0
57375,126.872,37.648,"3",2.35,2.35,0,8,4,0,4,1,1,1,2,2,17,0,2,0,88,18,0,2
57378,126.8712,37.6481,"2",2.35,2.35,0,8,4,0,2,1,1,1,2,2,15,0,2,0,85,17,0,2
155949,126.8709,37.6481,"1",2.12619038461538,2.12619038461538,0,8,4,0,2,1,1,1,2,2,15,0,2,0,86,18,0,2
155950,126.8709,37.6481,"1",2.12618958333333,2.12618958333333,0,8,4,0,2,1,1,1,2,2,15,0,2,0,86,18,0,2
155952,126.8718,37.648,"1",2.35,2.35,0,8,4,0,4,1,1,1,2,2,17,0,2,0,87,17,0,2
155953,126.8716,37.648,"1",2.35,2.35,0,8,4,0,4,1,1,1,2,2,16,0,2,0,86,17,0,2
155955,126.8712,37.648,"1",2.35,2.35,0,8,4,0,2,1,1,1,2,2,15,0,2,0,85,18,0,2
155956,126.8713,37.648,"1",2.35,2.35,0,8,4,0,2,1,1,1,2,2,16,0,2,0,85,17,0,2
57260,126.8729,37.6478,"1",4.62,4.62,0,11,4,0,4,1,1,1,2,2,21,0,3,0,92,18,4,3
57382,126.873,37.6478,"1",2.35,2.35,0,11,4,0,5,1,1,1,2,2,22,0,3,0,94,19,6,3
155976,126.8698,37.6375,"1",0.953,0.953,1,6,9,3,8,0,5,0,1,1,20,0,1,0,64,18,12,3
155964,126.87,37.6372,"4",0.242,0.242,2,7,9,3,8,0,5,0,1,0,22,0,1,0,64,19,12,3
57351,126.8684,37.6379,"3",0.242,0.242,1,6,9,2,5,0,4,0,1,1,19,0,1,0,60,13,12,3
155978,126.8687,37.6378,"4",0.242,0.242,1,6,9,2,5,0,4,0,1,1,20,0,1,0,63,14,12,3
155979,126.8688,37.638,"1",0.242,0.242,1,6,9,2,5,0,4,0,1,1,19,0,1,0,59,14,11,3
155980,126.8689,37.6374,"1",0.242,0.242,2,6,9,3,8,0,4,0,1,1,19,0,1,0,64,14,12,3
57352,126.8669,37.6387,"1",0.242,0.242,0,4,9,2,1,0,4,0,1,1,9,0,2,0,48,8,9,2
57269,126.8677,37.6385,"3",0.434,0.434,0,5,9,2,2,0,4,0,1,1,11,0,2,0,52,11,9,2
57270,126.8679,37.6384,"1",0.434,0.434,0,5,9,2,2,0,4,0,1,1,14,0,2,0,53,12,9,2
57344,126.8673,37.6385,"4",0.242,0.242,0,5,9,2,2,0,4,0,1,1,9,0,2,0,49,9,9,2
112203,126.9011,37.7179,"3",0.627,0.627,0,7,23,2,11,2,4,0,1,0,14,2,0,2,57,6,2,1
168834,126.9004,37.7167,"3",12.2,12.2,0,7,26,3,19,2,4,0,3,0,15,2,0,2,72,11,5,2
56829,126.8571,37.6478,"1",0.091,0.091,0,2,1,0,0,1,2,0,0,1,1,2,5,1,44,1,0,0
56833,126.8567,37.6478,"1",3.094,3.094,0,2,0,0,0,1,2,0,1,1,1,2,5,1,44,1,0,0
56834,126.8569,37.6478,"1",3.094,3.094,0,2,1,0,0,1,2,0,1,1,1,2,5,1,44,1,0,0
56837,126.8562,37.6478,"4",3.094,3.094,0,2,0,0,0,1,3,0,1,1,1,2,5,1,44,1,0,0
112201,126.9001,37.7143,"1",11.8,11.8,0,8,30,3,20,3,4,0,4,0,19,1,0,2,103,13,7,3
55460,126.9,37.7148,"3",11.8,2.19916666666667,0,8,29,3,19,2,4,0,4,0,17,1,0,2,94,13,7,3
55641,126.8516,37.6709,"1",0.99,0.99,1,0,1,0,1,1,7,0,0,0,0,0,3,6,67,5,0,0
112288,126.852,37.6783,"4",10.4,10.4,0,0,2,0,0,0,8,0,0,0,1,0,4,0,79,5,0,0
112289,126.8528,37.6766,"1",10.4,10.4,0,0,2,0,0,0,7,0,0,0,1,0,3,0,79,5,0,0
112290,126.8526,37.6768,"3",10.9,10.9,0,0,2,0,0,0,7,0,0,0,1,0,3,0,79,5,0,0
170859,126.7075,37.677,"1",14,14,0,1,0,0,0,0,1,0,0,0,5,0,0,0,15,0,0,0
55896,126.7209,37.6769,"3",1.51,1.51,1,2,9,1,10,2,1,0,3,0,14,0,0,0,42,4,2,0
55897,126.7205,37.6765,"4",1.51,1.51,1,1,7,0,4,2,0,0,3,0,10,0,0,0,25,3,2,0
55898,126.7211,37.6771,"1",1.51,1.51,1,2,9,1,12,3,1,0,3,0,15,0,0,0,50,4,2,0
55899,126.7222,37.678,"2",1.51,1.51,1,2,10,1,17,5,1,0,3,0,15,0,0,0,57,5,2,0
55900,126.7218,37.6776,"3",1.51,1.51,1,2,9,1,15,4,1,0,3,0,15,0,0,0,56,5,2,0
113865,126.7221,37.6778,"2",3.96,3.96,1,2,10,1,15,5,1,0,3,0,15,0,0,0,57,5,2,0
55901,126.7215,37.6773,"3",1.51,1.51,1,2,9,1,14,4,1,0,3,0,15,0,0,0,51,5,2,0
55902,126.7228,37.6784,"4",1.51,1.51,1,2,11,1,17,5,1,0,3,0,15,0,0,0,57,5,2,0
55903,126.7232,37.6787,"4",1.51,1.51,1,2,12,1,18,5,1,0,3,0,16,0,0,0,60,6,2,0
55904,126.7234,37.6789,"2",1.51,1.51,1,2,13,2,19,5,1,0,3,0,16,0,0,0,59,6,3,0
55905,126.7236,37.6791,"1",1.51,1.51,1,2,13,2,19,4,1,0,3,0,16,0,0,0,63,7,5,0
55907,126.7245,37.6797,"2",1.51,1.51,1,2,13,3,22,4,1,0,3,0,17,0,0,0,70,7,7,2
55908,126.724,37.6793,"4",1.51,1.51,1,2,13,2,19,4,1,0,3,0,16,0,0,0,64,7,5,0
55909,126.7198,37.6759,"3",1.51,1.51,1,0,4,0,3,2,0,0,0,0,7,0,0,0,15,2,0,0
55910,126.7193,37.6756,"3",1.51,1.51,1,0,4,0,2,0,0,0,0,0,6,0,0,0,14,2,0,0
171021,126.8573,37.597,"1",16.5,16.5,0,2,1,1,2,2,0,0,1,1,2,1,0,0,3,1,0,0
55257,126.7696,37.6633,"4",34.7394729486387,34.7394729486387,1,77,45,5,142,44,0,1,46,20,200,10,5,10,1724,346,123,37
113354,126.7596,37.6586,"3",90,90,1,47,7,3,36,18,0,0,15,17,109,0,10,7,1044,193,30,13
112872,126.7535,37.6624,"4",90,157.380952380952,4,11,27,5,17,9,0,0,7,14,40,0,8,3,224,61,7,4
112873,126.7541,37.6623,"4",69.9010601289134,90,4,13,27,5,65,9,0,0,7,10,52,1,7,3,256,63,12,5
112874,126.7537,37.6621,"4",77.3201970706491,90,4,9,24,5,15,8,0,0,6,9,42,0,8,3,211,58,8,4
112875,126.7536,37.6619,"4",69.8951232432432,90,4,8,21,5,14,8,0,0,6,8,35,0,8,3,201,55,8,4
112876,126.7535,37.6617,"4",53.2105263237519,90,4,8,20,5,14,8,0,0,5,8,33,0,8,3,197,55,8,4
112878,126.7534,37.6614,"4",56.2460345794393,90.0000000584112,4,7,16,5,12,8,0,0,5,9,28,0,8,2,192,55,7,4
112879,126.7533,37.6612,"2",39.9862451219512,90,4,7,12,5,12,8,0,0,5,9,27,0,8,2,187,55,7,4
112880,126.7532,37.661,"4",31.5227273239437,90.0000000704225,4,7,11,2,11,7,0,0,5,9,26,0,8,2,180,53,7,4
112881,126.7531,37.6607,"3",17.6175,90,4,7,10,2,8,7,0,0,5,9,19,0,8,2,169,53,7,4
112882,126.7529,37.6604,"1",11.1276682051282,90,4,7,5,2,8,7,0,0,5,9,16,0,8,2,166,52,7,4
112883,126.7534,37.6601,"1",13.1529166666667,90,4,7,5,2,8,7,0,0,5,9,19,0,8,2,169,53,7,4
169226,126.8379,37.6044,"1",16.1,16.1,0,1,2,0,3,2,1,1,0,0,2,0,3,0,22,3,0,0
169924,126.8575,37.597,"1",4.62,4.62,0,2,1,1,2,2,0,0,1,1,2,1,0,0,3,1,0,0
57894,126.8285,37.6006,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
57895,126.8286,37.6005,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
57902,126.829,37.6001,"2",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,85,15,0,0
57903,126.8287,37.6004,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,87,16,0,0
57905,126.8299,37.6001,"4",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,77,13,0,0
57906,126.8287,37.6005,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,87,16,0,0
57897,126.829,37.6007,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
57898,126.8297,37.5999,"1",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,78,13,0,0
57899,126.829,37.6001,"1",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,85,15,0,0
170922,126.8622,37.5927,"1",17.4,17.4,0,2,2,1,2,1,1,0,1,1,3,1,1,0,8,1,0,0
170926,126.8559,37.5972,"1",16.5,16.5,0,2,1,1,2,1,0,0,1,1,1,1,0,0,3,1,0,0
169943,126.8543,37.5977,"2",14,14,0,2,1,1,1,1,0,0,1,0,1,0,1,0,4,1,0,0
170399,126.681,37.6877,"4",4.38,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170400,126.6812,37.688,"2",4.38,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170401,126.6813,37.6882,"3",13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170402,126.6814,37.6885,"2",13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170403,126.6814,37.6883,"1",43.8,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170405,126.6814,37.6882,"1",4.38,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170406,126.6815,37.6886,"4",4.38,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
57900,126.8287,37.6004,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,87,16,0,0
57908,126.8289,37.6003,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,86,15,0,0
57909,126.8289,37.6003,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,86,15,0,0
57910,126.8295,37.6003,"3",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,80,14,0,0
57912,126.8293,37.6005,"2",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,83,14,0,0
57913,126.8292,37.6005,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,84,15,0,0
57915,126.8291,37.6007,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
57916,126.8296,37.6008,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,79,14,0,0
55729,126.8295,37.6008,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,79,14,0,0
57917,126.8295,37.6006,"4",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,3,0,80,14,0,0
57918,126.8298,37.6004,"2",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,79,14,0,0
55730,126.8301,37.6,"1",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,77,12,0,0
55731,126.8289,37.6014,"3",1.49730538922156,1.49730538922156,0,2,1,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
169670,126.8323,37.6043,"1",16,16,0,2,3,1,1,4,5,1,2,1,8,0,2,0,93,14,2,2
57893,126.8285,37.6006,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
57892,126.8287,37.6007,"3",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,86,16,0,0
57891,126.8285,37.6007,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
58022,126.8301,37.5995,"2",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,74,12,0,0
58023,126.8304,37.599,"3",1.5,1.5,0,1,1,1,0,3,4,0,1,2,2,0,3,0,70,9,0,0
58024,126.83,37.5994,"4",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,74,12,0,0
59084,126.8296,37.5996,"1",1.81,1.81,0,2,1,1,0,3,4,0,1,2,2,0,3,0,77,12,0,0
59085,126.8296,37.5995,"1",1.81,1.81,0,2,1,1,0,3,4,0,1,2,2,0,3,0,77,12,0,0
59086,126.8301,37.599,"4",1.81,1.81,0,1,1,1,0,3,4,0,1,2,2,0,3,0,73,10,0,0
59087,126.8298,37.5992,"3",1.81,1.81,0,2,1,1,0,3,4,0,1,2,2,0,3,0,74,12,0,0
58025,126.8295,37.5997,"1",0.15,0.15,0,2,1,1,0,3,4,0,1,2,2,0,3,0,79,13,0,0
58026,126.8295,37.5997,"1",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,79,13,0,0
58027,126.8295,37.5997,"1",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,79,13,0,0
58028,126.8295,37.5996,"1",1.5,1.5,0,2,1,1,0,3,4,0,1,2,2,0,3,0,79,13,0,0
168946,126.86,37.5956,"1",18.5,18.5,0,2,2,1,2,2,0,0,1,1,3,1,0,0,5,1,0,0
168884,126.8602,37.5953,"1",18.8,18.8,0,2,2,1,2,2,0,0,1,1,3,1,1,0,5,1,0,0
170908,126.86,37.5942,"1",15.1,15.1,0,2,2,1,2,1,0,0,1,1,3,1,1,0,6,1,0,0
170909,126.8603,37.5939,"1",15.1,15.1,0,2,2,1,2,1,0,0,1,1,3,1,1,0,6,1,0,0
58021,126.8305,37.599,"1",1.5,1.5,0,1,1,1,0,3,4,0,1,2,2,0,3,0,70,9,0,0
58020,126.8304,37.5992,"3",1.5,1.5,0,1,1,1,0,3,4,0,1,2,2,0,3,0,71,10,0,0
58019,126.8303,37.5997,"1",1.5,1.5,0,1,1,1,0,3,4,0,1,2,2,0,3,0,73,10,0,0
58014,126.8308,37.5988,"2",1.5,1.5,0,1,1,1,0,3,4,0,1,2,1,0,3,0,65,9,0,0
58015,126.8307,37.5987,"1",0.582,0.582,0,1,1,1,0,3,4,0,1,2,1,0,3,0,65,9,0,0
58016,126.8305,37.5996,"1",0.15,0.15,0,1,1,1,0,3,4,0,1,2,2,0,3,0,71,10,0,0
58017,126.8305,37.5994,"4",1.5,1.5,0,1,1,1,0,3,4,0,1,2,2,0,3,0,71,10,0,0
58018,126.8304,37.5997,"1",1.5,1.5,0,1,1,1,0,3,4,0,1,2,2,0,3,0,72,10,0,0
169207,126.838,37.6037,"1",16.1,16.1,0,1,1,0,0,0,1,1,0,0,1,0,3,0,21,3,0,0
57887,126.8284,37.6008,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,89,16,0,0
57888,126.8285,37.6006,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
57889,126.8285,37.6007,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
57890,126.8285,37.6007,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
113213,126.7534,37.6569,"1",90,90,1,4,1,1,0,2,0,0,0,8,4,0,9,1,104,26,5,1
113214,126.7537,37.6564,"4",44.8967890221956,90,0,4,1,1,0,2,0,0,0,8,3,0,8,1,101,24,3,1
189241,126.7552,37.6473,"1",27.71,27.71,0,6,0,0,1,0,10,0,0,1,7,0,0,0,46,2,0,0
170407,126.6818,37.6889,"1",4.38,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
170958,126.6874,37.6907,"1",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
170728,126.7081,37.6758,"1",15.6,15.6,0,1,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0
170730,126.7074,37.6762,"1",15,15,0,1,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0
55868,126.7178,37.6745,"1",1.51,1.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0
55869,126.718,37.6746,"3",1.51,1.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0
170736,126.7183,37.6747,"3",4.95,4.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0
113858,126.7189,37.6752,"4",3.96,3.96,0,0,3,0,2,0,0,0,0,0,4,0,0,0,6,2,0,0
55872,126.7178,37.6743,"4",1.51,1.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0
170737,126.7077,37.6734,"2",15.6,15.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
179954,126.7077,37.6725,"1",30,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170989,126.7077,37.6727,"4",15,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170990,126.7087,37.6723,"1",42.6,42.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170991,126.7091,37.6721,"4",15,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170992,126.7091,37.6715,"1",15,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170988,126.7068,37.6729,"1",14.4,14.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
170987,126.7069,37.673,"4",14.4,14.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
170986,126.7058,37.6735,"4",15,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
170973,126.7088,37.6728,"1",15.9,15.9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170974,126.7093,37.6726,"1",14.5,14.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
170975,126.7098,37.6725,"1",14.5,14.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
55873,126.7177,37.673,"2",1.51,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0
55874,126.718,37.6723,"1",1.51,1.51,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,2,0,0
170976,126.7114,37.6717,"1",14.5,14.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0
168973,126.7106,37.6721,"1",14.5,14.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
168974,126.71,37.6723,"1",14.5,14.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
168975,126.7127,37.6712,"3",14.5,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
170977,126.7138,37.6707,"1",14.5,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
170978,126.7141,37.6706,"1",14.5,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
170979,126.7142,37.6706,"1",14.5,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
172817,126.7018,37.6757,"4",17.5,17.5,0,1,0,0,0,0,4,0,0,0,5,0,0,0,16,0,0,0
170980,126.7028,37.675,"4",17.8,17.8,0,1,0,0,0,0,4,0,0,0,4,0,0,0,15,0,0,0
170981,126.7028,37.6749,"2",17.8,17.8,0,1,0,0,0,0,3,0,0,0,4,0,0,0,15,0,0,0
170982,126.7038,37.6745,"4",15.9,15.9,0,1,0,0,0,0,2,0,0,0,3,0,0,0,14,0,0,0
170983,126.7048,37.674,"4",14.4,14.4,0,1,0,0,0,0,2,0,0,0,2,0,0,0,8,0,0,0
170984,126.7048,37.6739,"1",14.4,14.4,0,1,0,0,0,0,2,0,0,0,2,0,0,0,8,0,0,0
170985,126.7062,37.6734,"1",43.8,43.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
