"asset_ID","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,180561,"토지","행정재산","공공용재산","일반","답","답",1,37,617900,617900,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1987-01-06","누락재산등록","하천","2013-05-16","","경기도 이천시 율면 고당리 652 - 1",127.5363,37.0817,127.5363,37.0817,"1",1.67,1.67,2,5,8,7,3,0,11,0,3,0,9,2,46,5,67,4,1,2
2015,180562,"토지","행정재산","공공용재산","일반","답","답",1,42,793800,793800,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1987-01-06","누락재산등록","하천","2013-05-16","","경기도 이천시 율면 고당리 652 - 2",127.5365,37.0812,127.5365,37.0812,"1",1.89,1.89,2,5,7,6,3,0,11,0,3,0,9,2,46,5,67,4,1,2
2015,180618,"토지","행정재산","공공용재산","일반","하천","하천",1,1410,9531600,9531600,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1987-01-06","누락재산등록","하천","2013-05-20","","경기도 이천시 율면 고당리 657",127.5363,37.0809,127.5363,37.0809,"4",0.676,0.676,2,5,7,6,3,0,11,0,3,0,9,2,46,5,67,4,1,2
2015,180619,"토지","행정재산","공공용재산","일반","하천","하천",1,590,3988400,3988400,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1987-01-06","누락재산등록","하천","2013-05-20","","경기도 이천시 율면 고당리 657 - 2",127.5366,37.0808,127.5366,37.0808,"3",0.676,0.676,2,5,6,5,3,0,11,0,3,0,9,2,46,5,67,4,1,2
2015,180620,"토지","행정재산","공공용재산","일반","하천","하천",1,145,980200,980200,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1987-01-06","누락재산등록","하천","2013-05-20","","경기도 이천시 율면 고당리 657 - 3",127.5365,37.0808,127.5365,37.0808,"1",0.676,0.676,2,5,7,5,3,0,11,0,3,0,9,2,46,5,67,4,1,2
2015,27079,"토지","행정재산","공공용재산","일반","전","전",1,2895,35825000,35825000,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625182]","경기도 이천시 율면 신추리 1",127.5416,37.1044,127.5416,37.1044,"4",1.23747841105354,1.23747841105354,3,8,12,8,4,3,10,0,3,0,13,4,38,5,96,8,2,3
2015,27255,"토지","행정재산","공공용재산","산","임야","임야",1,233,260960,260960,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1995-11-24","매입","제방","2007-07-18","[토지분류코드:GA205][관리대장코드:1625358]","경기도 이천시 율면 신추리 3 - 1",127.5411,37.1046,127.5411,37.1046,"1",0.112,0.112,3,8,12,8,4,3,10,0,3,0,13,4,38,5,96,8,2,3
2015,27195,"토지","행정재산","공공용재산","일반","전","전",1,1416,18478800,18478800,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2000-02-11","매입","하천","2007-07-18","[토지분류코드:GA201][관리대장코드:1625298]","경기도 이천시 율면 신추리 3 - 3",127.5403,37.1046,127.5403,37.1046,"4",1.305,1.305,3,8,12,8,4,3,11,0,3,0,13,4,39,5,98,8,2,3
2015,27197,"토지","행정재산","공공용재산","일반","전","전",1,662,86391000,8639100,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625300]","경기도 이천시 율면 신추리 3 - 4",127.5405,37.1046,127.5405,37.1046,"3",13.05,1.305,3,8,12,8,4,3,11,0,3,0,13,4,39,5,98,8,2,3
2015,27198,"토지","행정재산","공공용재산","일반","임야","임야",1,1240,14942000,14942000,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625301]","경기도 이천시 율면 신추리 3 - 6",127.5394,37.105,127.5394,37.105,"4",1.205,1.205,3,8,12,8,4,3,11,0,3,0,13,4,39,5,99,8,2,3
2015,27199,"토지","행정재산","공공용재산","일반","전","전",1,589,7686500,7686500,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625302]","경기도 이천시 율면 신추리 3 - 7",127.5396,37.1047,127.5396,37.1047,"3",1.30500848896435,1.30500848896435,3,8,12,8,4,3,11,0,3,0,13,4,39,5,99,8,2,3
2015,29353,"토지","행정재산","공공용재산","일반","전","전",1,85,837000,837000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","1996-09-12","매입","도로","2007-07-18","[토지분류코드:GA201][관리대장코드:1627456]","경기도 이천시 율면 석산리 369 - 3",127.5403,37.051,127.5403,37.051,"1",0.984705882352941,0.984705882352941,1,6,4,5,1,3,5,0,5,0,7,3,65,3,84,2,4,3
2015,104529,"토지","행정재산","공공용재산","일반","하천","하천",1,105,519750,519750,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2005-03-05","매입","","2008-01-17","","경기도 이천시 율면 석산리 417 - 3",127.5353,37.053,127.5353,37.053,"1",0.495,0.495,1,7,4,5,2,6,6,0,6,0,11,3,72,4,113,5,5,4
2015,27277,"토지","행정재산","공공용재산","일반","전","전",1,494,469300,469300,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1998-05-04","매입","하천","2007-07-18","[토지분류코드:GA213][관리대장코드:1625380]","경기도 이천시 율면 총곡리 291 - 1",127.5928,37.087,127.5928,37.087,"2",0.095,0.095,4,11,18,9,31,25,16,0,5,0,27,5,29,8,306,16,22,11
2015,27278,"토지","행정재산","공공용재산","일반","제방","제방",1,3530,28599250,37050,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1998-04-21","매입","하천","2006-12-12","[토지분류코드:GA213][관리대장코드:1625381]","경기도 이천시 율면 총곡리 291 - 3",127.5921,37.0871,127.5921,37.0871,"4",0.810177053824363,0.00104957507082153,4,10,18,8,31,24,16,0,5,0,26,5,29,8,304,16,20,11
