"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,187563,"토지","행정재산","공공용재산","일반","답","답",1,345,30360000,30360000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2014-03-24","누락재산등록","하천","2014-11-03","","경기도 시흥시 안현동  231 - 5",126.8045,37.4294,"2",8.8,8.8,12,127,244,51,397,61,57,1,45,15,497,18,65,31,2665,182,172,71
2015,187564,"토지","행정재산","공공용재산","일반","답","답",1,624,54912000,54912000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2014-03-24","누락재산등록","하천","2014-11-03","","경기도 시흥시 안현동  257 - 3",126.8043,37.4291,"3",8.8,8.8,12,126,244,50,397,60,56,1,45,15,496,18,65,31,2642,179,175,71
2015,183967,"토지","행정재산","공공용재산","일반","답","답",1,827,128185000,128185000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-05-16","매입","하천","2013-12-11","","경기도 시흥시 안현동  258 - 1",126.805,37.428,"3",15.5,15.5,12,122,236,47,378,57,58,1,44,14,482,17,65,31,2547,172,163,69
2015,183498,"토지","행정재산","공공용재산","일반","답","답",1,1388,117980000,117980000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-04-15","누락재산등록","하천","2013-11-27","","경기도 시흥시 안현동  269 - 6",126.8054,37.4275,"4",8.5,8.5,10,119,232,47,348,55,59,1,42,14,471,17,64,30,2508,164,157,66
2015,179482,"토지","행정재산","공공용재산","일반","답","답",1,41,3521900,3521900,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2012-05-16","누락재산등록","하천","2013-02-01","","경기도 시흥시 안현동  269 - 7",126.8055,37.4271,"1",8.59,8.59,9,119,228,45,346,55,60,1,42,14,469,17,64,30,2494,163,155,65
2015,179474,"토지","행정재산","공공용재산","일반","답","답",1,680,58412000,58412000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2012-05-06","누락재산등록","하천","2013-01-31","","경기도 시흥시 안현동  269 - 8",126.8053,37.4275,"3",8.59,8.59,10,119,232,47,349,55,59,1,42,14,470,17,64,30,2510,165,157,66
2015,183969,"토지","행정재산","공공용재산","일반","답","답",1,1414,219170000,219170000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-06-18","매입","","2013-12-11","","경기도 시흥시 안현동  271 - 3",126.8045,37.4284,"4",15.5,15.5,12,124,237,48,389,58,57,1,45,15,490,18,65,31,2590,176,171,70
2015,183968,"토지","행정재산","공공용재산","일반","답","답",1,417,62967000,62967000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-05-16","매입","하천","2013-12-11","","경기도 시흥시 안현동  272",126.8046,37.4281,"2",15.1,15.1,12,122,236,48,381,57,58,1,45,15,486,17,65,31,2562,174,165,69
2015,179473,"토지","행정재산","공공용재산","일반","답","답",1,1081,91885000,91885000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2012-05-16","누락재산등록","하천","2013-01-31","","경기도 시흥시 안현동  273 - 1",126.8052,37.4272,"4",8.5,8.5,10,119,229,46,346,55,59,1,42,14,470,17,64,30,2503,165,155,65
2015,189581,"토지","행정재산","공공용재산","일반","답","답",1,2473,380842000,380842000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-25","매입","하천","2015-03-31","","경기도 시흥시 안현동  281 - 4",126.805,37.4263,"4",15.4,15.4,10,115,221,46,329,58,60,1,39,14,458,19,63,30,2501,162,149,64
