"asset_ID","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,32202,"토지","행정재산","공공용재산","일반","전","전",1,278,33082000,33082000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-10-29","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629611]","경기도 광주시 초월읍 쌍동리 172",127.3033,37.3713,"1",11.9,11.9,7,83,135,16,103,55,21,0,22,9,202,5,195,45,863,60,49,25
2015,32203,"토지","행정재산","공공용재산","일반","전","전",1,56,7392000,7392000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-10-29","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629612]","경기도 광주시 초월읍 쌍동리 173 - 14",127.3034,37.3712,"1",13.2,13.2,7,83,135,16,103,55,21,0,22,9,202,5,196,45,859,60,49,25
2015,32204,"토지","행정재산","공공용재산","일반","전","전",1,106,28514000,28514000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-09-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629613]","경기도 광주시 초월읍 쌍동리 174 - 3",127.3031,37.3715,"1",26.9,26.9,7,85,136,16,103,55,21,0,22,9,202,5,193,45,865,61,49,25
2015,190178,"토지","행정재산","공공용재산","산","임야","임야",1,68.75,1959370,1959370,"경기도 건설국 도로정책과","","경기도 광주시 안전건설국 건설과","2015-05-04","매입","경기도 광주시 퇴촌면 관음리 산202-8번지","2015-06-11","","경기도 광주시 퇴촌면 관음리 202 - 8",127.3465,37.4514,"1",2.84999272727273,2.84999272727273,1,8,13,2,9,6,7,0,1,4,38,3,43,63,230,41,7,5
2015,190175,"토지","행정재산","공공용재산","산","임야","임야",1,17.25,491630,491630,"경기도 건설국 도로정책과","","경기도 광주시 안전건설국 건설과","2015-04-20","매입","경기도 광주시 퇴촌면 관음리 산202-9","2015-06-10","","경기도 광주시 퇴촌면 관음리 202 - 9",127.3469,37.4514,"1",2.85002898550725,2.85002898550725,1,8,13,2,9,6,7,0,1,4,38,3,44,63,230,41,7,5
2015,190171,"토지","행정재산","공공용재산","산","임야","임야",1,524,14934000,14934000,"경기도 건설국 도로정책과","","경기도 광주시 안전건설국 건설과","2015-04-27","매입","경기도 광주시 퇴촌면 관음리 산202-10","2015-06-10","","경기도 광주시 퇴촌면 관음리 202 - 10",127.3462,37.4515,"3",2.85,2.85,1,8,13,2,9,6,7,0,1,4,38,3,43,63,227,41,7,5
2015,107090,"토지","행정재산","공공용재산","산","전","전",1,373,4774400,4774400,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1998-05-04","매입","","2008-01-17","","경기도 광주시 퇴촌면 관음리 203 - 2",127.3465,37.4523,"2",1.28,1.28,1,8,13,2,9,6,7,0,1,4,38,3,41,63,232,42,7,5
2015,190173,"토지","행정재산","공공용재산","산","전","전",1,67,5494000,5494000,"경기도 건설국 도로정책과","","경기도 광주시 안전건설국 건설과","2015-04-27","매입","경기도 광주시 퇴촌면 관음리 산203-4","2015-06-10","","경기도 광주시 퇴촌면 관음리 203 - 4",127.347,37.4522,"1",8.2,8.2,1,8,13,2,9,6,7,0,1,4,38,3,42,63,232,42,7,5
2015,106297,"토지","행정재산","공공용재산","일반","전","전",1,56,1215200,1215200,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-08-24","매입","","2008-01-17","","경기도 광주시 도척면 진우리 844 - 7",127.352,37.3129,"1",2.17,2.17,3,38,22,9,18,23,28,0,7,8,97,6,149,33,422,33,28,13
2015,106298,"토지","행정재산","공공용재산","일반","전","전",1,349,7573300,7573300,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-09-30","매입","","2008-01-17","","경기도 광주시 도척면 진우리 844 - 8",127.3517,37.3133,"2",2.17,2.17,3,38,22,8,18,23,28,0,7,8,97,6,150,33,423,32,28,13
2015,35073,"토지","행정재산","공공용재산","일반","공장용지","공장용지",1,630,103005000,103005000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-08-31","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632482]","경기도 광주시 도척면 진우리 844 - 9",127.3509,37.3136,"3",16.35,16.35,3,39,24,8,18,23,28,0,7,8,98,6,151,35,425,33,28,13
2015,156150,"토지","행정재산","공공용재산","일반","답","답",1,397,32514300,32514300,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-25","분할취득","","2008-03-04","","경기도 광주시 초월읍 늑현리 138 - 5",127.3191,37.3651,"2",8.19,8.19,4,65,87,12,58,37,22,0,19,7,146,5,217,44,680,46,43,19
2015,106949,"토지","행정재산","공공용재산","일반","답","답",1,284,23259600,23259600,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1998-08-20","매입","","2008-03-04","","경기도 광주시 초월읍 늑현리 138 - 1",127.3189,37.3654,"1",8.19,8.19,4,65,88,13,58,37,22,0,19,7,145,5,215,44,674,47,43,19
2015,34310,"토지","행정재산","공공용재산","일반","답","답",1,80,3200000,3200000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-08-05","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1631719]","경기도 광주시 초월읍 늑현리 99 - 2",127.3169,37.3664,"1",4,4,4,66,96,13,68,40,22,0,19,7,150,5,215,43,678,48,42,19
2015,31887,"토지","행정재산","공공용재산","일반","하천","하천",1,442,6730000,6730000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-01-11","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629296]","경기도 광주시 도척면 유정리 334 - 1",127.3243,37.2911,"2",1.52262443438914,1.52262443438914,2,17,7,5,5,7,14,0,2,5,26,2,71,13,168,11,7,3
2015,172663,"토지","일반재산","미등록","일반","임야","임야",1,1,55600,55600,"경기도 문화체육관광국 관광과","","","2011-05-11","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000148]","경기도 광주시 곤지암읍 삼리 72 - 17",127.3266,37.3489,"1",5.56,5.56,5,59,68,8,43,35,24,0,15,6,129,4,186,45,578,33,38,16
2015,172660,"토지","일반재산","미등록","일반","목장용지","목장용지",1,11171,7931410000,7931410000,"경기도 문화체육관광국 관광과","","","2011-05-11","분할취득","도자기EXPO","2007-05-02","85.12.10 분할되어 산26-30 부함 97.3.3 산26-42, 산26-45 합병","경기도 광주시 곤지암읍 삼리 72 - 22",127.3283,37.3493,"4",71,71,5,59,68,8,43,33,24,0,15,6,129,4,189,45,581,33,38,16
2015,172661,"토지","일반재산","미등록","일반","목장용지","목장용지",1,6116,4342360000,4342360000,"경기도 문화체육관광국 관광과","","","2011-05-11","분할취득","도자기EXPO","2007-05-02","85.12.10 분할되어 산26-30 부함 97.3.3 산26-42, 산26-45 합병","경기도 광주시 곤지암읍 삼리 72 - 23",127.326,37.3468,"4",71,71,5,57,68,10,43,34,24,0,14,7,128,4,180,45,581,33,38,17
2015,175980,"토지","행정재산","공용재산","일반","답","답",1,12,636000,636000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000123]","경기도 광주시 곤지암읍 삼리 93 - 11",127.33,37.3534,"1",5.3,5.3,4,61,70,8,43,33,24,0,15,6,134,3,204,42,591,35,38,16
2015,175982,"토지","행정재산","공용재산","일반","답","답",1,237,12561000,12561000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000155]","경기도 광주시 곤지암읍 삼리 93 - 12",127.3304,37.3533,"1",5.3,5.3,4,59,69,8,43,33,24,0,15,6,132,3,205,43,589,35,38,16
2015,175984,"토지","행정재산","공용재산","일반","답","답",1,18,954000,954000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000126]","경기도 광주시 곤지암읍 삼리 94 - 8",127.3311,37.353,"1",5.3,5.3,4,59,68,8,43,33,24,0,15,6,130,3,205,43,578,34,38,16
2015,175986,"토지","행정재산","공용재산","일반","답","답",1,42,2268000,2268000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000126]","경기도 광주시 곤지암읍 삼리 94 - 9",127.3308,37.3531,"1",5.4,5.4,4,59,69,8,43,33,24,0,15,6,131,3,205,43,581,34,38,16
2015,175990,"토지","행정재산","공용재산","일반","답","답",1,9,2187000,2187000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000156]","경기도 광주시 곤지암읍 삼리 96 - 22",127.3298,37.3535,"1",24.3,24.3,4,61,70,8,43,33,24,0,15,6,136,3,202,42,591,35,38,16
2015,175992,"토지","행정재산","공용재산","일반","답","답",1,8,2650909,2650909,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000157]","경기도 광주시 곤지암읍 삼리 96 - 23",127.3299,37.3535,"1",33.1363625,33.1363625,4,61,70,8,43,33,24,0,15,6,136,3,202,42,591,35,38,16
2015,175988,"토지","행정재산","공용재산","일반","답","답",1,49,2646000,2646000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기 엑스포단지","2007-03-12","누락재산 삽입","경기도 광주시 곤지암읍 삼리 96 - 24",127.3298,37.3535,"1",5.4,5.4,4,61,70,8,43,33,24,0,15,6,136,3,202,42,591,35,38,16
2015,175994,"토지","행정재산","공용재산","일반","전","전",1,19,4807000,4807000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000160]","경기도 광주시 곤지암읍 삼리 97 - 36",127.3285,37.3542,"1",25.3,25.3,4,61,71,8,43,33,24,0,15,6,137,5,198,42,593,35,38,16
2015,175996,"토지","행정재산","공용재산","일반","전","전",1,4,1012000,1012000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000158]","경기도 광주시 곤지암읍 삼리 97 - 37",127.3293,37.3538,"1",25.3,25.3,4,61,70,8,43,33,24,0,15,6,136,3,202,42,589,35,38,16
2015,175998,"토지","행정재산","공용재산","일반","전","전",1,16,3760000,3760000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000159]","경기도 광주시 곤지암읍 삼리 97 - 38",127.3291,37.3539,"1",23.5,23.5,4,61,70,8,43,33,24,0,15,6,136,3,201,42,589,35,38,16
2015,176000,"토지","행정재산","공용재산","일반","전","전",1,20,1080000,1080000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기 엑스포단지","2007-03-12","","경기도 광주시 곤지암읍 삼리 97 - 39",127.3286,37.3541,"1",5.4,5.4,4,61,71,8,43,33,24,0,15,6,137,4,199,42,593,35,38,16
2015,176002,"토지","행정재산","공용재산","일반","전","전",1,159,8586000,8586000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기 엑스포 단지","2007-03-12","","경기도 광주시 곤지암읍 삼리 97 - 40",127.3296,37.3537,"1",5.4,5.4,4,61,70,8,43,33,24,0,15,6,136,3,203,42,589,35,38,16
2015,176004,"토지","행정재산","공용재산","일반","전","전",1,21,1134000,1134000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기 엑스포 단지","2007-03-12","","경기도 광주시 곤지암읍 삼리 97 - 41",127.3292,37.3539,"1",5.4,5.4,4,61,70,8,43,33,24,0,15,6,136,3,202,42,589,35,38,16
2015,176006,"토지","행정재산","공용재산","일반","답","답",1,25,1317500,1317500,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2008-02-21","","경기도 광주시 곤지암읍 삼리 99 - 7",127.3292,37.3538,"1",5.27,5.27,4,61,70,8,43,33,24,0,15,6,136,3,202,42,589,35,38,16
2015,179589,"토지","행정재산","공용재산","일반","답","답",1,119,4141200,4141200,"경기도 농정해양국 농식품유통과","","","2012-11-05","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000001]","경기도 광주시 곤지암읍 삼리 100 - 1",127.3262,37.3538,"1",3.48,3.48,4,61,72,9,43,35,24,0,15,6,139,5,196,42,600,36,41,17
2015,175977,"토지","행정재산","공용재산","일반","전","전",1,560,37408000,37408000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000006]","경기도 광주시 곤지암읍 삼리 102 - 26",127.3281,37.3543,"3",6.68,6.68,4,61,71,8,43,33,24,0,15,6,137,5,198,42,597,36,38,16
2015,175978,"토지","행정재산","공용재산","일반","전","전",1,30,2004000,2004000,"경기도 농정해양국 농식품유통과","","","2011-07-01","분할취득","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000006]","경기도 광주시 곤지암읍 삼리 102 - 27",127.3284,37.3542,"1",6.68,6.68,4,61,71,8,43,33,24,0,15,6,137,5,198,42,593,35,38,16
2015,34306,"토지","행정재산","공공용재산","일반","답","답",1,54,2160000,2160000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2000-08-26","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1631715]","경기도 광주시 초월읍 늑현리 97 - 4",127.3168,37.3664,"1",4,4,4,66,96,13,68,40,22,0,19,7,150,5,215,43,677,48,42,19
2015,34307,"토지","행정재산","공공용재산","일반","대","대",1,11,2695000,2695000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-07-27","매입","도로","2007-07-18","[토지분류코드:GA208][관리대장코드:1631716]","경기도 광주시 초월읍 늑현리 97 - 7",127.3168,37.3664,"1",24.5,24.5,4,66,96,13,68,40,22,0,19,7,150,5,215,43,677,48,42,19
2015,34309,"토지","행정재산","공공용재산","일반","답","답",1,56,8232000,8232000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-08-23","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1631718]","경기도 광주시 초월읍 늑현리 98 - 2",127.317,37.3663,"1",14.7,14.7,4,66,96,13,68,40,22,0,19,7,150,5,215,43,681,48,42,19
2015,35085,"토지","행정재산","공공용재산","일반","임야","임야",1,180,15750000,15750000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-09-08","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632494]","경기도 광주시 도척면 진우리 848 - 49",127.353,37.3121,"1",8.75,8.75,3,39,23,9,17,21,28,0,7,7,97,6,148,32,421,32,28,14
2015,106299,"토지","행정재산","공공용재산","일반","전","전",1,74,1605800,1605800,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2006-05-03","매입","","2008-01-17","","경기도 광주시 도척면 진우리 848 - 50",127.3529,37.3121,"1",2.17,2.17,3,39,23,9,17,21,28,0,7,7,97,6,148,32,421,32,28,14
2015,35091,"토지","행정재산","공공용재산","일반","대","대",1,179,36337000,36337000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-02-16","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632500]","경기도 광주시 도척면 진우리 848 - 51",127.3522,37.3126,"1",20.3,20.3,3,39,22,9,17,23,28,0,7,8,97,6,149,33,419,32,28,14
2015,94637,"토지","일반재산","미등록","일반","답","답",1,6,400800,400800,"경기도 문화체육관광국 관광과","","","2001-01-15","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000012]","경기도 광주시 곤지암읍 삼리 24 - 4",127.3356,37.3508,"1",6.68,6.68,4,59,67,8,43,31,23,0,14,6,128,2,210,45,579,33,38,16
2015,107038,"토지","행정재산","공공용재산","일반","전","전",1,243,17860500,17860500,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2000-08-11","매입","","2008-01-17","","경기도 광주시 초월읍 쌍동리 201 - 3",127.3028,37.3718,"1",7.35,7.35,7,84,136,16,103,55,20,0,23,9,202,5,193,45,867,61,50,25
2015,167831,"토지","행정재산","공공용재산","일반","대","대",1,60,17520000,17520000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-06","누락재산등록","하천","2011-08-19","","경기도 광주시 초월읍 쌍동리 201 - 4",127.3029,37.3717,"1",29.2,29.2,7,85,136,16,103,55,21,0,23,9,203,5,193,45,865,61,49,25
2015,32205,"토지","행정재산","공공용재산","일반","전","전",1,92,24748000,24748000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-06-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629614]","경기도 광주시 초월읍 쌍동리 201 - 5",127.3031,37.3716,"1",26.9,26.9,7,85,136,16,103,55,21,0,22,9,203,5,194,45,865,61,49,25
2015,32206,"토지","행정재산","공공용재산","일반","하천","하천",1,17,697000,697000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1998-02-17","매입","하천","2007-07-18","[토지분류코드:GA213][관리대장코드:1629615]","경기도 광주시 초월읍 쌍동리 201 - 6",127.3025,37.3724,"1",4.1,4.1,7,84,136,16,103,53,20,0,23,9,203,4,194,43,870,61,50,25
2015,107039,"토지","행정재산","공공용재산","일반","하천","하천",1,37,444000,444000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2000-08-11","매입","","2009-12-31","","경기도 광주시 초월읍 쌍동리 201 - 7",127.3025,37.3724,"1",1.2,1.2,7,84,136,16,103,53,20,0,23,9,203,4,194,43,870,61,50,25
2015,167832,"토지","행정재산","공공용재산","일반","대","대",1,383,111836000,111836000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-06","누락재산등록","하천","2011-08-19","","경기도 광주시 초월읍 쌍동리 201 - 8",127.303,37.3717,"2",29.2,29.2,7,85,136,16,103,55,21,0,23,9,203,5,193,45,865,61,49,25
2015,156161,"토지","행정재산","공공용재산","일반","하천","하천",1,31,372000,372000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-25","분할취득","","2008-01-17","","경기도 광주시 초월읍 쌍동리 201 - 9",127.3023,37.3724,"1",1.2,1.2,7,84,136,16,103,53,20,0,23,9,202,4,193,43,871,61,50,25
2015,156162,"토지","행정재산","공공용재산","일반","하천","하천",1,205,2460000,2460000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-25","분할취득","","2008-01-17","","경기도 광주시 초월읍 쌍동리 201 - 10",127.3026,37.3722,"1",1.2,1.2,7,84,136,16,103,53,20,0,23,9,202,4,193,44,868,61,50,25
2015,156163,"토지","행정재산","공공용재산","일반","하천","하천",1,18,216000,216000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-25","분할취득","","2008-01-17","","경기도 광주시 초월읍 쌍동리 201 - 11",127.3029,37.3719,"1",1.2,1.2,7,84,136,16,103,55,20,0,23,9,202,5,193,45,865,61,49,25
2015,156151,"토지","행정재산","공공용재산","일반","답","답",1,97,7944300,10301600,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-03-25","분할취득","","2008-03-04","","경기도 광주시 초월읍 늑현리 138 - 6",127.3192,37.365,"1",8.19,10.620206185567,4,65,86,12,58,37,22,0,19,7,146,5,217,44,680,46,43,19
2015,180966,"토지","행정재산","공공용재산","일반","하천","답",1,66,4851000,61903000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2013-04-22","매입","미불용지","2013-06-28","","경기도 광주시 초월읍 늑현리 155 - 5",127.3214,37.3619,"1",7.35,93.7924242424242,4,66,84,11,58,36,23,0,19,7,144,5,214,43,667,46,43,19
2015,154967,"토지","행정재산","공공용재산","산","목장용지","목장용지",1,318,89358000,89358000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2010-05-19","매입","경기도 광주시 초월읍 선동리 산번지 34-5번지","2010-06-04","","경기도 광주시 초월읍 선동리 34 - 5",127.3174,37.3734,"2",28.1,28.1,4,70,100,13,71,38,22,0,20,8,157,5,215,43,708,51,42,19
2015,32324,"토지","행정재산","공공용재산","일반","하천","하천",1,692,21065000,21065000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-08-04","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629733]","경기도 광주시 초월읍 선동리 192 - 3",127.3212,37.3771,"3",3.04407514450867,3.04407514450867,4,68,99,13,70,34,21,0,20,6,157,5,212,41,689,52,42,19
2015,32185,"토지","행정재산","공공용재산","일반","하천","하천",1,469,7504000,7504000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-06-16","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629594]","경기도 광주시 초월읍 선동리 248 - 18",127.3174,37.3768,"2",1.6,1.6,4,67,101,13,71,37,18,0,20,8,160,5,216,43,694,51,42,19
2015,32035,"토지","행정재산","공공용재산","산","하천","하천",1,9179,80361000,80361000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-06-29","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629444]","경기도 광주시 도척면 추곡리 19 - 2",127.3063,37.2868,"4",0.875487525874278,0.875487525874278,1,12,9,5,4,21,10,0,3,8,19,2,52,25,128,9,5,2
2015,31355,"토지","행정재산","공용재산","일반","답","답",1,2475,81427500,81427500,"경기도 여성가족국 아동청소년과","","","1999-08-24","매입","수련시설","2007-07-18","[토지분류코드:GA102][관리대장코드:1900051]","경기도 광주시 퇴촌면 우산리 525 - 12",127.3777,37.4201,"4",3.29,3.29,0,1,2,0,0,6,0,0,1,1,2,0,105,44,81,6,1,0
2015,31356,"토지","행정재산","공용재산","일반","답","답",1,632,20792800,20792800,"경기도 여성가족국 아동청소년과","","","2005-12-09","매입","수련시설","2007-07-18","[토지분류코드:GA102][관리대장코드:1900052]","경기도 광주시 퇴촌면 우산리 525 - 13",127.3779,37.4195,"3",3.29,3.29,0,1,2,0,0,6,0,0,1,1,1,0,108,44,79,5,1,0
2015,30864,"토지","일반재산","미등록","일반","전","전",1,1045,150480000,150480000,"경기도 문화체육관광국 관광과","","","2000-12-29","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000010]","경기도 광주시 곤지암읍 삼리 15 - 4",127.3338,37.3512,"4",14.4,14.4,4,59,67,8,43,31,23,0,14,6,128,3,205,45,581,33,38,16
2015,30863,"토지","일반재산","미등록","일반","답","답",1,1464,202032000,202032000,"경기도 문화체육관광국 관광과","","","2000-12-11","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000009]","경기도 광주시 곤지암읍 삼리 15 - 3",127.3339,37.3513,"4",13.8,13.8,4,59,67,8,43,31,23,0,14,6,128,3,206,45,581,33,38,16
2015,30862,"토지","일반재산","미등록","일반","답","답",1,701,96738000,96738000,"경기도 문화체육관광국 관광과","","","2001-01-12","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000008]","경기도 광주시 곤지암읍 삼리 15 - 1",127.3345,37.3511,"3",13.8,13.8,4,59,67,8,43,31,23,0,14,6,128,3,209,45,580,33,38,16
2015,106300,"토지","행정재산","공공용재산","일반","임야","임야",1,488,10589600,10589600,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-09-08","매입","","2008-01-17","","경기도 광주시 도척면 진우리 848 - 52",127.3525,37.3124,"2",2.17,2.17,3,39,22,9,17,21,28,0,7,8,97,6,148,33,422,32,28,14
2015,35092,"토지","행정재산","공공용재산","일반","전","전",1,299,35730500,35730500,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-02-16","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632501]","경기도 광주시 도척면 진우리 848 - 54",127.3522,37.3128,"1",11.95,11.95,3,38,22,9,18,23,28,0,7,8,97,6,148,33,422,33,28,14
2015,35090,"토지","행정재산","공공용재산","일반","전","전",1,498,59511000,59511000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-02-16","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632499]","경기도 광주시 도척면 진우리 848 - 59",127.3523,37.3125,"2",11.95,11.95,3,39,22,9,17,23,28,0,7,8,97,6,148,33,420,32,28,14
2015,35088,"토지","행정재산","공공용재산","일반","답","답",1,717,79945500,79945500,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-10-26","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632497]","경기도 광주시 도척면 진우리 849 - 8",127.3527,37.3122,"3",11.15,11.15,3,39,23,9,17,21,28,0,7,7,97,6,148,32,422,32,28,14
2015,35089,"토지","행정재산","공공용재산","일반","전","전",1,66,7359000,7359000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-02-16","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632498]","경기도 광주시 도척면 진우리 849 - 10",127.3526,37.3123,"1",11.15,11.15,3,39,23,9,17,21,28,0,7,8,97,6,148,32,422,32,28,14
2015,143770,"토지","행정재산","공공용재산","일반","전","전",1,627.5,294925000,294925000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2009-02-17","매입","무촌~궁평간 도로","2010-01-05","","경기도 광주시 도척면 진우리 850 - 10",127.3546,37.3108,"3",47,47,3,39,23,9,17,19,27,0,7,5,101,6,146,32,434,32,27,14
2015,35076,"토지","행정재산","공공용재산","일반","전","전",1,3004,317673000,317673000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2005-03-14","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632485]","경기도 광주시 도척면 진우리 850 - 12",127.3535,37.3119,"4",10.575,10.575,3,39,23,9,17,21,29,0,7,7,98,6,146,32,425,32,28,14
2015,167772,"토지","행정재산","공공용재산","일반","임야","임야",1,239,30831000,30831000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1988-01-26","누락재산등록","하천","2011-08-19","","경기도 광주시 곤지암읍 삼리 161 - 7",127.3262,37.3588,"1",12.9,12.9,4,64,75,9,46,34,23,0,15,6,140,5,212,41,621,40,42,18
2015,167774,"토지","행정재산","공공용재산","일반","임야","임야",1,265,34185000,34185000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1988-01-26","누락재산등록","하천","2011-08-19","","경기도 광주시 곤지암읍 삼리 162 - 1",127.3259,37.359,"1",12.9,12.9,4,64,75,9,47,35,23,0,16,6,141,5,212,41,630,43,42,18
2015,179591,"토지","행정재산","공용재산","일반","전","전",1,279,89977500,89977500,"경기도 농정해양국 농식품유통과","","","2012-11-15","분할취득","친환경농산물유통센터 사업부지(삼리623)","2012-12-06","","경기도 광주시 곤지암읍 삼리 623 - 4",127.3315,37.3526,"1",32.25,32.25,4,59,68,8,43,32,24,0,15,6,130,3,206,43,576,33,38,16
2015,184510,"토지","행정재산","공용재산","일반","잡종지","잡종지",1,26139.4,1407506500,1407506500,"경기도 농정해양국 농식품유통과","","","2013-12-18","구획정리완료","","2014-01-07","","경기도 광주시 곤지암읍 삼리 680",127.327,37.3535,"4",5.38461670887625,5.38461670887625,4,61,71,8,43,34,24,0,15,6,137,5,192,42,595,36,38,16
