"Asset_ID","Land_size","Land_value","longitude","latitude","Land_Value_bySize","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9","cluster"
176664,3050.52,732124800,126.9865,37.2673,24,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176665,3696.66,1182931200,126.9865,37.2673,32,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176666,2977.89,524108640,126.9865,37.2673,17.6,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176667,680.99,122578200,126.9865,37.2673,18,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176668,251.9,24938100,126.9865,37.2673,9.9,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176669,1234.38,256751040,126.9865,37.2673,20.8,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176670,2447.28,117469440,126.9865,37.2673,4.8,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176671,1310,5.24e+08,126.9865,37.2673,40,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176672,367.27,5509050,126.9865,37.2673,1.5,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176673,505.78,89017280,126.9865,37.2673,17.6,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176674,1655.53,264884800,126.9865,37.2673,16,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176675,2997.76,1199104000,126.9865,37.2673,40,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
641,1728,153792000,126.9604,37.3015,8.9,21,289,657,102,952,202,76,5,126,34,970,66,109,141,5244,566,440,203,3
642,1499,133411000,126.96,37.3015,8.9,21,289,658,101,951,199,76,5,126,34,958,64,109,137,5220,559,442,202,3
166411,299,37375000,126.9605,37.3017,12.5,21,288,658,102,957,202,76,5,126,34,973,66,108,141,5264,567,441,203,3
610,349,30781800,126.9574,37.2997,8.82,23,276,617,98,904,174,73,6,117,33,921,59,114,91,4927,534,434,198,3
611,179,15787800,126.9573,37.2996,8.82,23,275,617,98,903,174,73,6,117,33,918,59,114,90,4914,532,434,198,3
613,1954,172342800,126.9573,37.2994,8.82,23,275,614,96,902,174,72,6,117,33,917,59,113,91,4918,528,434,198,3
615,2024,178516800,126.9568,37.2991,8.82,23,268,612,97,903,170,71,5,116,33,910,59,113,86,4850,525,430,196,3
616,706,62269200,126.9564,37.2988,8.82,23,267,608,95,901,169,71,5,116,33,908,59,114,84,4803,517,426,193,3
617,1299,114571800,126.9563,37.2984,8.82,23,266,607,94,900,169,73,5,116,33,905,59,113,88,4796,516,426,193,3
618,1398,123303800,126.957,37.2987,8.82001430615164,23,272,610,94,902,173,72,5,116,33,914,59,114,98,4851,522,431,197,3
619,1367,120569400,126.9573,37.299,8.82,23,275,612,93,902,175,73,5,117,33,921,59,113,99,4893,523,434,197,3
620,9,793800,126.9569,37.2983,8.82,23,272,611,94,901,172,73,5,116,33,912,60,113,98,4839,518,432,197,3
621,489,43129800,126.9572,37.2988,8.82,23,273,612,93,902,175,72,5,117,33,920,59,114,99,4885,522,434,197,3
622,3689,325369800,126.9565,37.2982,8.82,23,268,608,94,901,170,73,5,116,33,906,59,113,94,4797,517,429,196,3
623,14,1234800,126.9567,37.2981,8.82,23,271,610,94,900,172,73,5,116,33,913,60,113,96,4818,518,431,197,3
624,79,6967800,126.9561,37.2977,8.82,23,265,606,94,897,169,74,5,116,33,903,59,113,94,4780,515,427,195,3
626,31,3472000,126.9584,37.2996,11.2,22,282,622,96,909,186,73,5,122,33,935,59,112,119,5047,536,435,198,3
631,2327,205241400,126.958,37.2998,8.82,22,283,622,97,905,181,74,5,117,33,930,59,113,107,4984,538,436,198,3
97823,164,3247200,126.9588,37.2998,1.98,22,283,626,98,918,189,74,5,121,33,946,59,113,129,5118,544,435,200,3
632,444,39160800,126.9585,37.2998,8.82,22,280,624,97,908,186,74,5,122,33,938,59,113,118,5055,541,435,198,3
635,593,66416000,126.9583,37.2997,11.2,22,281,623,97,906,182,73,5,121,33,937,59,113,114,5030,536,436,198,3
636,528,59136000,126.9586,37.2999,11.2,22,280,627,98,908,186,74,5,122,33,942,59,113,120,5076,547,435,199,3
629,163,14376600,126.9578,37.2999,8.82,22,280,618,98,905,179,74,6,117,33,929,59,113,97,4969,535,435,199,3
166406,163,20701000,126.9578,37.2999,12.7,22,280,618,98,905,179,74,6,117,33,929,59,113,97,4969,535,435,199,3
628,2223,248976000,126.9578,37.2994,11.2,22,279,616,96,904,179,73,6,117,33,927,59,113,107,4962,529,436,199,3
627,1000,1.12e+08,126.9582,37.2995,11.2,22,280,621,96,906,181,73,5,121,33,933,58,112,113,5012,533,436,198,3
208,662,262814000,127.0143,37.2817,39.7,43,668,1027,155,1757,488,119,11,365,87,2089,152,71,506,12436,1482,1049,433,2
198,704,279488000,127.0146,37.2816,39.7,44,668,1029,155,1756,488,119,11,365,87,2092,152,73,506,12476,1487,1051,433,2
199,2,282000,127.0131,37.2814,14.1,42,671,1033,156,1761,487,124,11,367,87,2087,152,70,505,12444,1480,1048,432,2
200,6,846000,127.0136,37.2814,14.1,43,668,1030,156,1759,486,121,11,365,87,2086,153,72,506,12452,1483,1050,433,2
201,9,3573000,127.0133,37.2814,39.7,42,671,1032,156,1760,487,124,11,367,87,2088,152,70,505,12451,1483,1050,433,2
202,234,34632000,127.0134,37.2814,14.8,43,671,1031,156,1760,486,122,11,367,87,2088,152,71,506,12449,1483,1050,433,2
203,3,444000,127.0144,37.2815,14.8,43,669,1029,155,1758,488,119,11,365,87,2091,152,72,506,12476,1488,1050,433,2
8,37323,50012820000,127.0096,37.2748,134,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
9,734,983560000,127.0106,37.276,134,45,692,1052,159,1803,498,121,11,375,87,2141,151,67,507,12733,1509,1063,440,2
10,194,143948000,127.0103,37.2763,74.2,45,689,1060,159,1810,496,120,11,372,87,2143,151,67,507,12738,1505,1064,442,2
11,35,336000,127.0103,37.2763,0.96,45,689,1060,159,1810,496,120,11,372,87,2143,151,67,507,12738,1505,1064,442,2
16,298,141848000,127.011,37.2758,47.6,45,695,1048,158,1794,498,121,11,373,87,2133,151,67,508,12727,1512,1061,440,2
12,1391,1032122000,127.0106,37.2762,74.2,45,692,1052,159,1805,496,121,11,374,87,2142,151,67,507,12732,1507,1063,440,2
207,393,156021000,127.0138,37.2815,39.7,43,669,1027,156,1755,486,121,11,366,87,2083,153,71,506,12447,1482,1050,433,2
206,42,17682000,127.0135,37.2813,42.1,43,671,1030,156,1757,486,122,11,367,87,2090,152,70,506,12472,1483,1050,433,2
285,4577,1780453000,127.0453,37.2336,38.9,43,563,1063,127,1704,318,78,9,302,48,1811,72,77,275,9902,1195,837,314,2
286,317,123313000,127.0456,37.2346,38.9,45,585,1083,128,1749,324,79,9,312,49,1844,72,77,284,10142,1244,860,332,2
287,300,181800000,127.0454,37.235,60.6,45,585,1087,128,1761,328,82,9,316,49,1853,72,76,287,10189,1254,875,336,2
288,26,15756000,127.0454,37.2349,60.6,45,586,1084,128,1759,328,82,9,315,49,1850,72,77,287,10179,1253,874,336,2
290,61,15860000,127.0456,37.2354,26,45,588,1095,128,1786,331,83,9,314,48,1862,73,76,296,10245,1268,880,338,2
180673,681,510750000,127.0451,37.2352,75,45,589,1091,127,1781,326,82,9,317,49,1866,73,76,295,10233,1260,880,338,2
291,103,28016000,127.0453,37.2354,27.2,45,590,1096,129,1790,331,83,9,315,49,1868,73,76,296,10259,1268,881,338,2
180674,26,11258000,127.0449,37.2354,43.3,45,590,1095,129,1792,328,83,9,317,49,1869,73,76,300,10270,1267,881,338,2
180675,205,154980000,127.0449,37.2351,75.6,45,589,1088,128,1781,328,82,9,319,49,1866,73,76,295,10222,1259,880,338,2
180676,194,145500000,127.0452,37.235,75,45,586,1087,128,1767,328,82,9,317,49,1855,72,76,291,10200,1256,876,336,2
185333,149,47876880,126.9507,37.2829,32.1321342281879,23,256,579,94,883,170,78,7,124,27,852,47,126,140,4922,543,409,188,3
197,64,25408000,127.0148,37.2818,39.7,44,669,1030,155,1755,489,119,11,366,87,2094,152,72,506,12465,1488,1050,433,2
204,11116,4413052000,127.0137,37.2819,39.7,42,666,1027,156,1755,487,121,11,363,87,2080,153,73,506,12393,1476,1047,433,2
205,19,7999000,127.0135,37.2813,42.1,43,671,1030,156,1757,486,122,11,367,87,2090,152,70,506,12472,1483,1050,433,2
717,477,42691500,126.9503,37.2942,8.95,21,227,555,86,833,148,68,5,102,27,790,42,118,66,4240,446,348,163,3
718,1740,155730000,126.9502,37.2941,8.95,21,227,554,85,831,148,68,5,102,27,785,42,120,66,4223,445,344,161,3
719,2355,210772500,126.9499,37.2937,8.95,21,227,552,84,822,148,68,5,100,27,774,42,120,65,4190,444,340,157,3
720,1466,131207000,126.9508,37.2937,8.95,22,232,563,87,844,151,71,5,102,27,803,43,119,68,4295,449,359,167,3
764,14,7.14e+08,126.9557,37.2917,5100,23,285,608,94,917,188,72,5,132,38,920,52,118,156,5218,586,448,205,1
766,414,21114000,126.9561,37.2917,5.1,23,285,607,94,925,190,74,5,132,38,923,58,118,167,5339,599,455,208,3
767,905,46155000,126.9572,37.2919,5.1,22,293,605,94,943,201,74,5,142,38,933,83,118,194,5522,618,464,208,3
768,782,39882000,126.9603,37.2913,5.1,24,318,617,96,1003,221,87,6,156,47,1024,88,115,245,6117,670,498,221,1
770,885,50469000,126.9607,37.2909,5.70271186440678,24,322,625,98,1018,225,90,6,158,48,1031,90,116,251,6183,678,504,222,1
775,638,32538000,126.9512,37.2929,5.1,22,239,569,88,849,150,72,5,104,27,821,44,119,74,4332,449,360,168,3
777,48,806400,126.9595,37.2918,1.68,24,316,610,94,990,212,81,5,152,42,1004,86,116,245,5987,655,495,219,1
781,132,2217600,126.9593,37.2919,1.68,24,315,608,94,988,211,79,5,151,41,1001,86,117,242,5955,652,494,219,1
778,930,15624000,126.9588,37.292,1.68,23,309,606,94,979,210,77,5,150,40,983,86,117,240,5856,644,484,214,3
779,1494,25099200,126.9581,37.2921,1.68,22,302,607,94,960,209,76,5,148,39,951,86,117,228,5682,634,476,212,1
780,16,268800,126.9577,37.292,1.68,22,298,606,94,957,206,75,5,144,39,941,85,118,214,5599,628,468,209,3
17,1388,1009076000,127.0118,37.2759,72.7,45,695,1039,155,1786,498,120,11,371,87,2136,151,67,509,12738,1509,1060,437,2
184072,21223,1606581100,127.0113,37.273,7.57,45,698,1054,158,1793,501,125,11,376,86,2146,151,69,509,12774,1507,1066,440,2
18,1488,55056000,127.0106,37.2748,3.7,45,695,1047,158,1793,498,121,11,373,87,2138,150,67,509,12756,1511,1063,440,2
1087,418,198968000,127.0107,37.2752,47.6,45,695,1047,158,1793,498,122,11,373,87,2136,151,67,508,12742,1512,1061,440,2
13,4659,419310000,127.0103,37.2737,9,45,695,1046,161,1791,498,119,11,374,87,2141,150,67,509,12783,1514,1066,442,2
14,992,16380000,127.0101,37.274,1.65120967741935,45,695,1049,162,1799,497,120,11,373,87,2143,150,67,509,12792,1514,1068,443,2
15,273,286650000,127.0094,37.2733,105,45,698,1053,163,1809,496,122,11,375,87,2145,150,70,507,12812,1517,1072,445,2
4,1312,312256000,127.0104,37.273,23.8,45,696,1049,160,1802,497,121,11,374,86,2152,150,68,509,12807,1513,1072,444,2
97829,251,231924000,127.0563,37.2384,92.4,46,585,1131,135,1813,327,96,9,314,50,1853,70,78,274,10153,1261,887,335,2
97830,20,18480000,127.0565,37.2384,92.4,46,587,1131,135,1814,328,96,9,314,50,1851,70,78,274,10144,1260,889,335,2
97831,41,37884000,127.0565,37.2383,92.4,46,585,1133,135,1807,328,97,9,314,50,1849,70,78,272,10126,1257,887,333,2
1131,391,23225400,127.0598,37.2368,5.94,44,582,1125,132,1850,318,95,8,311,48,1846,70,79,237,10136,1254,901,325,2
282,2555,950460000,127.0479,37.2339,37.2,43,566,1091,129,1738,311,80,9,304,46,1815,73,78,261,9974,1212,852,316,2
284,388,161796000,127.0468,37.2332,41.7,43,560,1067,128,1762,314,79,9,306,46,1809,72,78,251,9815,1184,855,313,2
547,297,12652000,126.9501,37.2862,4.25993265993266,24,249,578,90,864,157,74,7,123,28,825,46,124,104,4488,488,394,182,3
166843,2938,15512640,126.9503,37.2865,0.528,24,251,583,90,870,158,75,7,124,28,839,47,123,105,4510,493,396,183,3
549,2012,85711200,126.9505,37.2865,4.26,24,252,584,90,870,161,74,7,124,28,843,48,123,107,4542,499,396,184,3
550,1346,57339600,126.9501,37.2855,4.26,24,248,575,91,870,160,73,7,123,27,830,46,127,109,4549,494,393,182,3
551,1509,64283400,126.9501,37.2846,4.26,24,246,583,93,871,158,72,7,122,27,832,47,127,113,4589,502,392,180,3
552,1511,64368600,126.9505,37.2846,4.26,24,253,588,93,879,166,73,7,123,27,847,47,127,123,4702,515,403,184,3
553,117,4984200,126.9506,37.2849,4.26,24,255,589,93,881,165,73,7,124,28,850,47,127,122,4718,519,404,185,3
554,2579,109865400,126.9505,37.2837,4.26,24,251,581,93,881,164,75,7,124,27,848,47,126,131,4771,528,407,184,3
555,2716,115701600,126.9502,37.2836,4.26,23,248,579,93,875,161,73,7,123,27,838,47,126,127,4678,517,404,185,3
556,1134,51030000,126.9503,37.283,4.5,23,249,573,93,880,163,75,7,124,27,835,48,126,135,4778,524,404,185,3
557,903,40635000,126.9506,37.283,4.5,23,252,578,93,883,169,77,7,124,27,852,48,126,140,4895,538,407,186,3
558,87,3871500,126.9502,37.2828,4.45,23,248,571,92,880,163,77,7,124,26,833,50,126,135,4770,524,405,184,3
559,118,5085800,126.9506,37.2828,4.31,23,254,578,94,883,170,78,7,124,27,853,48,126,140,4902,539,407,187,3
172867,62,6324000,126.95,37.286,10.2,24,247,575,90,865,156,74,7,123,28,824,47,126,104,4479,487,392,182,3
172868,155,14880000,126.9506,37.2854,9.6,24,255,591,92,878,162,73,7,122,29,849,48,126,117,4681,513,398,183,3
172869,88,9152000,126.95,37.2858,10.4,24,246,575,90,864,157,72,7,123,27,826,46,126,104,4490,488,392,182,3
172870,15,1560000,126.95,37.2842,10.4,24,247,580,93,871,155,70,7,122,27,832,46,126,115,4591,504,392,180,3
172871,199,20696000,126.95,37.2843,10.4,24,246,579,93,871,155,70,7,122,27,830,46,126,113,4577,502,392,179,3
172872,255,24964500,126.9506,37.2848,9.79,24,256,589,93,881,167,73,7,124,28,850,47,127,124,4722,517,404,185,3
166844,69,7038000,126.9501,37.283,10.2,23,245,570,94,878,162,74,7,124,26,830,49,126,131,4705,521,404,184,3
5,499,548900000,127.0105,37.2727,110,45,699,1052,160,1802,498,121,11,375,86,2153,151,68,509,12811,1512,1073,442,2
90192,8120.18,4324038050,127.0096,37.2748,53.2505196929132,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90246,7430.51,4266893890,127.0364,37.2545,57.4239707637834,41,663,1034,150,1744,456,120,10,379,76,2033,130,98,473,12076,1517,1031,399,2
93121,438.74,322857000,126.9376,37.268,73.5873182294753,10,132,318,46,346,86,50,5,58,8,406,22,110,35,2307,220,166,84,4
90253,136.05,8094975,126.9355,37.2687,5.95,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90254,964.3,40492208,126.9355,37.2687,4.19912973141139,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90255,429.76,62344177,126.9355,37.2687,14.5067426005212,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90256,65.8,9244900,126.9355,37.2687,14.05,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90257,99,528700,126.9355,37.2687,0.534040404040404,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
97719,816.08,820157000,126.9364,37.2681,100.499583374179,10,129,312,45,341,87,48,4,56,8,402,21,113,35,2278,216,164,85,4
90284,2025.14,549270620,126.9347,37.2675,27.1225999190179,8,122,298,44,305,85,44,4,53,7,381,21,111,36,2211,206,156,79,4
90285,102.6,27827780,126.9347,37.2675,27.1225925925926,8,122,298,44,305,85,44,4,53,7,381,21,111,36,2211,206,156,79,4
90286,65.94,17885650,126.9347,37.2675,27.1241279951471,8,122,298,44,305,85,44,4,53,7,381,21,111,36,2211,206,156,79,4
185148,887.1,1342174170,126.9347,37.2675,151.299083530605,8,122,298,44,305,85,44,4,53,7,381,21,111,36,2211,206,156,79,4
185149,424.05,1407542250,126.9347,37.2675,331.928369296074,8,122,298,44,305,85,44,4,53,7,381,21,111,36,2211,206,156,79,4
185158,345,306748560,126.9347,37.2675,88.9126260869565,8,122,298,44,305,85,44,4,53,7,381,21,111,36,2211,206,156,79,4
93120,2315.4,1768746200,126.9376,37.268,76.390524315453,10,132,318,46,346,86,50,5,58,8,406,22,110,35,2307,220,166,84,4
90193,1140,137940000,127.0096,37.2748,12.1,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90194,136.8,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90195,120.96,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90196,129.6,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90204,14.55,1840000,127.0096,37.2748,12.6460481099656,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90206,1261.2,148172900,127.0096,37.2748,11.7485648588646,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90207,1286,137602000,127.0096,37.2748,10.7,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90208,2231.4,42389000,127.0096,37.2748,1.89965940665053,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90210,124.52,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90211,4629.28,940534400,127.0096,37.2748,20.3170773856842,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90203,24.79,10192000,127.0096,37.2748,41.1133521581283,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90202,9173.87,2613250000,127.0096,37.2748,28.4857971608492,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90251,133.5,33422520,126.9355,37.2687,25.035595505618,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90252,165.29,1464410,126.9355,37.2687,0.885964063161716,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90197,21.28,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90198,124.52,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90199,1111.25,95400000,127.0096,37.2748,8.58492688413948,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90200,122.4,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90201,160.58,25120000,127.0096,37.2748,15.6432930626479,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
140309,122.4,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90288,52.98,62499000,127.0081,37.2757,117.967157417894,45,689,1079,164,1820,495,120,11,374,87,2117,152,71,506,12748,1510,1069,445,2
90289,20078.94,9355600000,127.0081,37.2757,46.5940931144772,45,689,1079,164,1820,495,120,11,374,87,2117,152,71,506,12748,1510,1069,445,2
90228,1064.68,1413576950,127.0074,37.2813,132.770123417365,42,658,1055,161,1803,482,119,11,358,87,2072,152,68,504,12364,1463,1051,441,2
147282,793.39,98380000,127.0074,37.2813,12.3999546250898,42,658,1055,161,1803,482,119,11,358,87,2072,152,68,504,12364,1463,1051,441,2
90229,115.32,22948680,127.0068,37.2825,19.9,42,652,1048,160,1799,478,119,11,356,91,2063,152,67,504,12292,1450,1051,440,2
90272,90,74342000,127.032,37.2744,82.6022222222222,44,703,1174,172,2091,507,114,13,408,83,2209,150,86,502,12836,1608,1200,462,2
984,1944,184680000,126.948,37.2631,9.5,16,188,416,55,557,120,63,7,97,14,561,31,102,103,3513,401,277,127,4
985,747,70965000,126.9482,37.2629,9.5,17,189,420,56,562,119,63,7,99,14,566,31,103,105,3532,403,276,127,4
986,1617,153615000,126.9487,37.2625,9.5,16,189,430,54,559,120,63,7,99,14,573,31,100,107,3579,410,278,129,4
987,1418,170160000,126.949,37.2622,12,16,191,438,55,567,121,64,7,100,14,582,31,100,108,3605,418,281,128,4
988,2152,258240000,126.9484,37.2623,12,16,187,424,55,553,119,63,7,98,13,564,31,101,106,3530,401,278,126,4
989,2261,271320000,126.9479,37.2624,12,16,185,417,53,543,119,64,7,96,13,546,31,101,98,3438,394,275,126,4
983,1534,145730000,126.9483,37.2632,9.5,17,188,422,55,564,119,63,7,98,14,568,31,102,106,3560,404,277,127,4
982,1626,154470000,126.9486,37.2632,9.5,18,189,430,56,569,120,63,7,99,14,575,31,101,108,3595,411,279,127,4
967,1372,130340000,126.9485,37.2639,9.5,17,191,439,57,572,121,63,7,98,14,579,31,102,108,3588,410,278,126,4
968,1438,136610000,126.9486,37.2639,9.5,17,192,443,59,577,121,63,7,98,14,584,31,103,108,3613,413,278,126,4
969,1963,191981400,126.9487,37.2642,9.78,17,192,449,58,579,124,64,7,99,15,590,31,102,108,3618,422,283,128,4
971,20,1900000,126.9488,37.2637,9.5,17,193,443,58,579,122,63,7,99,15,588,31,103,109,3623,418,279,127,4
974,1013,121560000,126.9495,37.2622,12,17,193,444,57,574,123,64,7,103,14,595,31,100,115,3665,425,283,129,4
975,611,73320000,126.9492,37.2624,12,17,193,442,55,574,121,64,7,102,14,590,31,100,114,3642,422,283,130,4
976,1690,53404000,126.9487,37.2627,3.16,17,190,432,56,564,120,63,7,99,14,572,31,102,108,3595,411,278,128,4
977,172,5435200,126.9489,37.2629,3.16,18,191,434,56,575,121,64,7,99,14,581,31,102,108,3632,419,281,128,4
978,132,4171200,126.9489,37.263,3.16,18,190,434,57,575,121,64,7,99,14,580,31,102,109,3630,418,281,128,4
980,452,42940000,126.9487,37.2634,9.5,17,189,432,56,577,120,63,7,98,14,580,31,102,108,3616,414,280,128,4
981,188,17860000,126.9486,37.2635,9.5,17,189,434,57,574,120,63,7,98,14,579,31,103,108,3602,411,278,126,4
166834,152,17024000,126.9908,37.2584,11.2,35,538,921,129,1502,372,110,10,308,63,1682,112,66,474,10405,1119,866,367,2
335,1351,297220000,126.9749,37.2529,22,27,358,676,95,962,258,92,7,197,38,1142,79,70,280,6701,691,558,260,1
223,878,339786000,126.9753,37.2531,38.7,27,368,685,95,1005,266,93,7,203,39,1165,81,69,288,6868,726,573,263,1
94606,65,25155000,126.9752,37.2531,38.7,27,366,682,95,1003,263,93,7,203,39,1161,81,69,286,6848,718,573,263,1
97820,49,16415000,126.9586,37.2438,33.5,15,171,371,50,446,137,69,6,90,19,506,26,75,116,3265,327,242,122,4
471,213,30246000,126.9497,37.2728,14.2,20,214,495,78,755,154,61,7,116,22,679,37,114,124,4048,485,341,149,4
95131,329,46718000,126.9492,37.2729,14.2,19,209,484,77,743,149,61,7,114,22,664,34,114,122,3996,483,332,147,4
181486,57,8094000,126.9495,37.2729,14.2,20,213,492,78,751,153,61,7,116,22,671,36,114,123,4033,485,336,148,4
472,503,61869000,126.9498,37.2735,12.3,20,217,502,79,775,156,62,7,116,22,692,37,114,125,4114,489,347,153,4
473,898,127516000,126.9497,37.2732,14.2,20,215,499,79,760,156,62,7,116,22,681,37,113,124,4073,488,343,152,4
474,446,54858000,126.9498,37.2737,12.3,20,217,503,79,778,157,63,7,117,22,691,37,114,124,4130,489,348,155,3
475,30,4380000,126.9499,37.2738,14.6,20,217,503,79,781,157,63,7,117,22,698,37,114,125,4156,490,348,157,4
476,1086,144438000,126.9499,37.274,13.3,20,218,504,79,788,158,63,7,118,22,698,38,114,128,4169,491,350,159,4
477,4,436000,126.9501,37.2741,10.9,20,221,509,79,803,158,64,7,118,22,706,39,114,129,4205,492,353,160,3
478,11,1199000,126.9502,37.2741,10.9,20,223,514,79,809,158,64,7,119,22,709,39,114,128,4220,495,354,160,3
189244,308,119730370,126.9833,37.2354,38.8734967532467,18,284,512,68,658,201,96,6,143,26,901,61,74,203,5288,472,349,180,1
185927,85,32753300,126.9836,37.2354,38.5332941176471,18,287,515,68,661,202,96,6,145,26,915,61,73,207,5313,472,348,181,1
185928,48,18495980,126.9835,37.2355,38.5332916666667,18,287,514,68,661,202,96,6,145,27,912,61,73,206,5327,471,350,181,1
97821,309,103515000,126.9581,37.2436,33.5,15,168,367,50,435,131,68,6,87,19,492,26,76,113,3207,321,236,120,4
188318,706,163604900,126.9858,37.2337,23.1734985835694,17,295,520,67,669,208,99,6,147,25,915,43,74,209,5298,474,349,179,1
483,863,88889000,126.9501,37.2744,10.3,20,223,517,79,807,158,63,7,119,22,708,39,115,131,4231,497,356,160,3
485,1114,114742000,126.9502,37.2746,10.3,20,225,522,79,821,159,64,7,120,22,714,40,115,134,4267,499,361,161,3
486,9,927000,126.9502,37.2742,10.3,20,223,517,79,812,159,64,7,120,22,710,39,114,131,4228,497,355,160,3
172587,417,37154700,126.9889,37.2371,8.91,19,370,588,73,765,262,95,8,189,33,1101,71,69,307,6710,659,491,222,1
172582,860,76626000,126.9891,37.2344,8.91,19,339,556,74,725,235,97,8,174,28,1043,71,68,265,6104,574,405,192,1
181025,159,62646000,126.9889,37.2343,39.4,18,334,554,74,721,232,98,8,167,27,1039,71,69,263,6017,563,402,189,1
186010,194,79734000,126.9886,37.2346,41.1,19,334,557,74,720,232,98,7,170,27,1033,71,68,264,6013,562,403,193,1
186416,170,15147000,126.9891,37.2341,8.91,18,333,551,74,721,232,98,8,168,27,1036,70,69,263,6005,565,402,188,1
186418,628,247432000,126.9887,37.2343,39.4,18,331,550,74,719,232,98,8,166,27,1031,71,69,263,5961,553,398,189,1
189243,152,36439710,126.9868,37.2336,23.9734934210526,17,301,532,69,686,213,99,6,153,26,957,55,73,215,5435,496,362,177,1
97868,1123.4,60775940,126.9834,37.3027,5.41,25,391,702,114,1186,299,88,5,193,62,1262,117,103,326,7582,851,611,288,1
97869,131.3,7103330,126.9825,37.3038,5.41,25,381,688,111,1170,293,86,5,190,62,1218,113,103,317,7435,836,609,283,1
1044,205,28290000,127.0104,37.2868,13.8,41,633,1013,155,1743,470,114,10,350,91,1992,149,72,503,12043,1420,1031,428,2
1045,539,74382000,127.0121,37.2878,13.8,41,630,1001,153,1733,470,114,10,349,91,1986,148,76,503,11949,1414,1029,426,2
1047,527,72726000,127.0092,37.2861,13.8,41,637,1023,154,1765,471,115,11,349,91,2006,149,69,503,12105,1421,1041,434,2
1046,666,91908000,127.0089,37.2859,13.8,41,637,1019,154,1766,472,115,11,349,91,2008,149,68,503,12112,1422,1041,435,2
412,381,13677900,126.9504,37.2769,3.59,21,238,536,80,851,164,64,8,129,25,774,43,120,147,4580,511,396,174,3
